Gene Name,Accession-1,Left-End-Position,Right-End-Position,Product,Accession-2,replicon
B488_05560,B488_05560,604199,604340,B488_05560-MONOMER,,CP003789.1
B488_05580,B488_05580,604905,605151,B488_05580-MONOMER,,CP003789.1
B488_05810,B488_05810,636968,637526,B488_05810-MONOMER,,CP003789.1
B488_05930,B488_05930,652715,653363,B488_05930-MONOMER,,CP003789.1
B488_06030,B488_06030,666748,666865,B488_06030-MONOMER,,CP003789.1
B488_06050,B488_06050,668205,668331,B488_06050-MONOMER,,CP003789.1
B488_06240,B488_06240,688330,689065,B488_06240-MONOMER,,CP003789.1
B488_06250,B488_06250,689291,689627,B488_06250-MONOMER,,CP003789.1
B488_06270,B488_06270,691092,691410,B488_06270-MONOMER,,CP003789.1
B488_06310,B488_06310,693805,694132,B488_06310-MONOMER,,CP003789.1
B488_06320,B488_06320,694656,694779,B488_06320-MONOMER,,CP003789.1
B488_06330,B488_06330,694760,695447,B488_06330-MONOMER,,CP003789.1
B488_06420,B488_06420,704308,704563,B488_06420-MONOMER,,CP003789.1
B488_06450,B488_06450,712427,714438,B488_06450-MONOMER,,CP003789.1
B488_06520,B488_06520,721612,721756,B488_06520-MONOMER,,CP003789.1
B488_06630,B488_06630,736746,736875,B488_06630-MONOMER,,CP003789.1
B488_06690,B488_06690,742200,742323,B488_06690-MONOMER,,CP003789.1
B488_06720,B488_06720,744241,745921,B488_06720-MONOMER,,CP003789.1
B488_06730,B488_06730,745889,746051,B488_06730-MONOMER,,CP003789.1
B488_06760,B488_06760,749764,749905,B488_06760-MONOMER,,CP003789.1
B488_06770,B488_06770,750616,750781,B488_06770-MONOMER,,CP003789.1
B488_06800,B488_06800,754769,754964,B488_06800-MONOMER,,CP003789.1
B488_06850,B488_06850,762830,762965,B488_06850-MONOMER,,CP003789.1
B488_07000,B488_07000,777663,777780,B488_07000-MONOMER,,CP003789.1
B488_07010,B488_07010,777776,778622,B488_07010-MONOMER,,CP003789.1
B488_07180,B488_07180,801277,801715,B488_07180-MONOMER,,CP003789.1
B488_07210,B488_07210,803884,803998,B488_07210-MONOMER,,CP003789.1
B488_07240,B488_07240,806317,808435,B488_07240-MONOMER,,CP003789.1
B488_07570,B488_07570,842645,842777,B488_07570-MONOMER,,CP003789.1
B488_07610,B488_07610,845192,845561,B488_07610-MONOMER,,CP003789.1
B488_07640,B488_07640,846791,847391,B488_07640-MONOMER,,CP003789.1
B488_07650,B488_07650,847451,847595,B488_07650-MONOMER,,CP003789.1
B488_07660,B488_07660,847896,848016,B488_07660-MONOMER,,CP003789.1
B488_07680,B488_07680,848684,848846,B488_07680-MONOMER,,CP003789.1
B488_07820,B488_07820,859620,860133,B488_07820-MONOMER,,CP003789.1
B488_07860,B488_07860,864044,864209,B488_07860-MONOMER,,CP003789.1
B488_07870,B488_07870,864444,864567,B488_07870-MONOMER,,CP003789.1
B488_07880,B488_07880,866015,866156,B488_07880-MONOMER,,CP003789.1
B488_07920,B488_07920,868543,868684,B488_07920-MONOMER,,CP003789.1
B488_07940,B488_07940,870733,871543,B488_07940-MONOMER,,CP003789.1
B488_07970,B488_07970,873380,873692,B488_07970-MONOMER,,CP003789.1
B488_07980,B488_07980,873688,874201,B488_07980-MONOMER,,CP003789.1
B488_08000,B488_08000,875002,876163,B488_08000-MONOMER,,CP003789.1
B488_08010,B488_08010,876244,876604,B488_08010-MONOMER,,CP003789.1
B488_08040,B488_08040,878517,878640,B488_08040-MONOMER,,CP003789.1
B488_08050,B488_08050,878629,878743,B488_08050-MONOMER,,CP003789.1
B488_08120,B488_08120,882776,883097,B488_08120-MONOMER,,CP003789.1
B488_08300,B488_08300,906549,908730,B488_08300-MONOMER,,CP003789.1
B488_08460,B488_08460,929929,930484,B488_08460-MONOMER,,CP003789.1
B488_08560,B488_08560,939393,939510,B488_08560-MONOMER,,CP003789.1
B488_08610,B488_08610,943603,943741,B488_08610-MONOMER,,CP003789.1
B488_08620,B488_08620,943739,943865,B488_08620-MONOMER,,CP003789.1
B488_08670,B488_08670,946351,946486,B488_08670-MONOMER,,CP003789.1
B488_08890,B488_08890,967162,967288,B488_08890-MONOMER,,CP003789.1
B488_08900,B488_08900,967469,968162,B488_08900-MONOMER,,CP003789.1
B488_08950,B488_08950,971174,971291,B488_08950-MONOMER,,CP003789.1
B488_09030,B488_09030,976495,976615,B488_09030-MONOMER,,CP003789.1
B488_09040,B488_09040,977195,977342,B488_09040-MONOMER,,CP003789.1
B488_09060,B488_09060,977686,978241,B488_09060-MONOMER,,CP003789.1
B488_09070,B488_09070,978257,978413,B488_09070-MONOMER,,CP003789.1
B488_09080,B488_09080,978409,978586,B488_09080-MONOMER,,CP003789.1
B488_09200,B488_09200,992867,993062,B488_09200-MONOMER,,CP003789.1
B488_09220,B488_09220,993724,994681,B488_09220-MONOMER,,CP003789.1
B488_09480,B488_09480,1019797,1020043,B488_09480-MONOMER,,CP003789.1
B488_09690,B488_09690,1046949,1048341,B488_09690-MONOMER,,CP003789.1
B488_10040,B488_10040,1099447,1099804,B488_10040-MONOMER,,CP003789.1
B488_10050,B488_10050,1099818,1100628,B488_10050-MONOMER,,CP003789.1
B488_10410,B488_10410,1136930,1137557,B488_10410-MONOMER,,CP003789.1
B488_10440,B488_10440,1139100,1139220,B488_10440-MONOMER,,CP003789.1
B488_10450,B488_10450,1139412,1139547,B488_10450-MONOMER,,CP003789.1
B488_10700,B488_10700,1166715,1168244,B488_10700-MONOMER,,CP003789.1
B488_10800,B488_10800,1178224,1178710,B488_10800-MONOMER,,CP003789.1
B488_10810,B488_10810,1178706,1179519,B488_10810-MONOMER,,CP003789.1
B488_10880,B488_10880,1183670,1183784,B488_10880-MONOMER,,CP003789.1
B488_10960,B488_10960,1193203,1195552,B488_10960-MONOMER,,CP003789.1
B488_11100,B488_11100,1208338,1209204,B488_11100-MONOMER,,CP003789.1
B488_11360,B488_11360,1234339,1235521,B488_11360-MONOMER,,CP003789.1
B488_11440,B488_11440,1241494,1241638,B488_11440-MONOMER,,CP003789.1
B488_11490,B488_11490,1245789,1246947,B488_11490-MONOMER,,CP003789.1
B488_11500,B488_11500,1246898,1247555,B488_11500-MONOMER,,CP003789.1
B488_11570,B488_11570,1257349,1257514,B488_11570-MONOMER,,CP003789.1
B488_11580,B488_11580,1257589,1257706,B488_11580-MONOMER,,CP003789.1
B488_11670,B488_11670,1273156,1273591,B488_11670-MONOMER,,CP003789.1
B488_11720,B488_11720,1278479,1279325,B488_11720-MONOMER,,CP003789.1
B488_11730,B488_11730,1279377,1279569,B488_11730-MONOMER,,CP003789.1
B488_11740,B488_11740,1279804,1280005,B488_11740-MONOMER,,CP003789.1
B488_11840,B488_11840,1292315,1294127,B488_11840-MONOMER,,CP003789.1
B488_11920,B488_11920,1301585,1301723,B488_11920-MONOMER,,CP003789.1
B488_12140,B488_12140,1327273,1327408,B488_12140-MONOMER,,CP003789.1
B488_12290,B488_12290,1342976,1343543,B488_12290-MONOMER,,CP003789.1
B488_12340,B488_12340,1352526,1352700,B488_12340-MONOMER,,CP003789.1
B488_12390,B488_12390,1355815,1355971,B488_12390-MONOMER,,CP003789.1
B488_12410,B488_12410,1356891,1358069,B488_12410-MONOMER,,CP003789.1
B488_12450,B488_12450,1360386,1360825,B488_12450-MONOMER,,CP003789.1
B488_12480,B488_12480,1363391,1363541,B488_12480-MONOMER,,CP003789.1
B488_12500,B488_12500,1365936,1366329,B488_12500-MONOMER,,CP003789.1
B488_12540,B488_12540,1369041,1369185,B488_12540-MONOMER,,CP003789.1
B488_12660,B488_12660,1381044,1382172,B488_12660-MONOMER,,CP003789.1
B488_12740,B488_12740,1389235,1389418,B488_12740-MONOMER,,CP003789.1
B488_12870,B488_12870,1402499,1402616,B488_12870-MONOMER,,CP003789.1
B488_12880,B488_12880,1402781,1403027,B488_12880-MONOMER,,CP003789.1
B488_12910,B488_12910,1404101,1404263,B488_12910-MONOMER,,CP003789.1
B488_13060,B488_13060,1417301,1417616,B488_13060-MONOMER,,CP003789.1
B488_13160,B488_13160,1429408,1430191,B488_13160-MONOMER,,CP003789.1
B488_13400,B488_13400,1457078,1457222,B488_13400-MONOMER,,CP003789.1
B488_13460,B488_13460,1467863,1467998,B488_13460-MONOMER,,CP003789.1
