Gene Name	Accession-2	Left-End-Position	Right-End-Position	Product	Accession-1
GMET_RS16185	GMET_RS16185	3636182	3636511	GMET_RS16185-MONOMER	Gmet_3230
GMET_RS07620	GMET_RS07620	1713807	1714547	GMET_RS07620-MONOMER	Gmet_1513
GMET_RS12600	GMET_RS12600	2846500	2847669	GMET_RS12600-MONOMER	Gmet_2507
GMET_RS10005	GMET_RS10005	2210190	2210867	GMET_RS10005-MONOMER	Gmet_1981
GMET_RS02500	GMET_RS02500	544075	544500	GMET_RS02500-MONOMER	Gmet_0501
GMET_RS07625	GMET_RS07625	1714667	1715884	GMET_RS07625-MONOMER	Gmet_1514
GMET_RS17775	GMET_RS17775	3976082	3976393	GMET_RS17775-MONOMER	Gmet_3543
GMET_RS10010	GMET_RS10010	2210929	2211798	GMET_RS10010-MONOMER	Gmet_1982
GMET_RS17270	GMET_RS17270	3862021	3863124	GMET_RS17270-MONOMER	Gmet_3443
GMET_RS12605	GMET_RS12605	2847872	2849263	GMET_RS12605-MONOMER	Gmet_2508
GMET_RS01750	GMET_RS01750	390868	393639	GMET_RS01750-MONOMER	Gmet_0351
GMET_RS07630	GMET_RS07630	1715908	1716714	GMET_RS07630-MONOMER	Gmet_1515
GMET_RS04250	GMET_RS04250	934081	936213	GMET_RS04250-MONOMER	Gmet_0849
GMET_RS16190	GMET_RS16190	3636672	3637346	GMET_RS16190-MONOMER	Gmet_3231
GMET_RS10015	GMET_RS10015	2211812	2212615	GMET_RS10015-MONOMER	Gmet_1983
GMET_RS16965	GMET_RS16965	3798740	3799903	GMET_RS16965-MONOMER	Gmet_3385
GMET_RS12610	GMET_RS12610	2849294	2850352	GMET_RS12610-MONOMER	Gmet_2509
GMET_RS03075	GMET_RS03075	682481	683671	GMET_RS03075-MONOMER	Gmet_0611
GMET_RS10020	GMET_RS10020	2212707	2213819	GMET_RS10020-MONOMER	Gmet_1984
GMET_RS12615	GMET_RS12615	2850522	2851484	GMET_RS12615-MONOMER	Gmet_2510
GMET_RS07635	GMET_RS07635	1716770	1717177	GMET_RS07635-MONOMER	Gmet_1516
GMET_RS00720	GMET_RS00720	172442	173467	GMET_RS00720-MONOMER	Gmet_0143
GMET_RS18495	GMET_RS18495	3863063	3863356	GMET_RS18495-MONOMER	Gmet_3444
GMET_RS12620	GMET_RS12620	2851495	2852658	GMET_RS12620-MONOMER	Gmet_2511
GMET_RS10025	GMET_RS10025	2213849	2215942	GMET_RS10025-MONOMER	Gmet_1985
GMET_RS02505	GMET_RS02505	544506	545129	GMET_RS02505-MONOMER	Gmet_0502
GMET_RS03540	GMET_RS03540	775050	776099	GMET_RS03540-MONOMER	Gmet_0705
GMET_RS16195	GMET_RS16195	3637343	3638158	GMET_RS16195-MONOMER	Gmet_3232
GMET_RS12625	GMET_RS12625	2852852	2853418	GMET_RS12625-MONOMER	Gmet_2512
GMET_RS10030	GMET_RS10030	2216008	2216775	GMET_RS10030-MONOMER	Gmet_1986
GMET_RS12630	GMET_RS12630	2853706	2853927	GMET_RS12630-MONOMER	Gmet_2513
GMET_RS01755	GMET_RS01755	393644	394132	GMET_RS01755-MONOMER	Gmet_0352
GMET_RS07640	GMET_RS07640	1717197	1719752	GMET_RS07640-MONOMER	Gmet_1517
GMET_RS04255	GMET_RS04255	936568	937722	GMET_RS04255-MONOMER	Gmet_0850
GMET_RS12635	GMET_RS12635	2854168	2855391	GMET_RS12635-MONOMER	Gmet_2515
GMET_RS10035	GMET_RS10035	2216811	2217827	GMET_RS10035-MONOMER	Gmet_1987
GMET_RS00850	GMET_RS00850	197199	197891	GMET_RS00850-MONOMER	Gmet_0169
GMET_RS17275	GMET_RS17275	3863392	3863607	GMET_RS17275-MONOMER	Gmet_3445
GMET_RS12640	GMET_RS12640	2855454	2855780	GMET_RS12640-MONOMER	Gmet_3619
GMET_RS10040	GMET_RS10040	2217824	2218654	GMET_RS10040-MONOMER	Gmet_1988
GMET_RS16200	GMET_RS16200	3638175	3639479	GMET_RS16200-MONOMER	Gmet_3233
GMET_RS12645	GMET_RS12645	2855783	2856349	GMET_RS12645-MONOMER	Gmet_2516
GMET_RS07645	GMET_RS07645	1719749	1720435	GMET_RS07645-MONOMER	Gmet_1518
GMET_RS10045	GMET_RS10045	2218831	2220159	GMET_RS10045-MONOMER	Gmet_1989
GMET_RS09430	GMET_RS09430	2084233	2084309	GMET_RS09430-tRNA	Gmet_R0031
GMET_RS01305	GMET_RS01305	291318	292388	GMET_RS01305-MONOMER	Gmet_0260
GMET_RS18855	GMET_RS18855	2856421	2856594	GMET_RS18855-MONOMER	Gmet_3656
GMET_RS10050	GMET_RS10050	2220156	2220683	GMET_RS10050-MONOMER	Gmet_1990
GMET_RS17280	GMET_RS17280	3863662	3864216	GMET_RS17280-MONOMER	Gmet_3446
GMET_RS04260	GMET_RS04260	937712	938743	GMET_RS04260-MONOMER	Gmet_0851
GMET_RS07650	GMET_RS07650	1720455	1721906	GMET_RS07650-MONOMER	Gmet_1519
GMET_RS16205	GMET_RS16205	3639530	3640486	GMET_RS16205-MONOMER	Gmet_3234
GMET_RS12650	GMET_RS12650	2856706	2857950	GMET_RS12650-MONOMER	Gmet_2517
GMET_RS00150	GMET_RS00150	36669	38729	GMET_RS00150-MONOMER	Gmet_0030
GMET_RS03080	GMET_RS03080	683739	683888	GMET_RS03080-MONOMER	Gmet_0612
GMET_RS10055	GMET_RS10055	2220896	2223163	GMET_RS10055-MONOMER	Gmet_1991
GMET_RS12655	GMET_RS12655	2858070	2861195	GMET_RS12655-MONOMER	Gmet_2518
GMET_RS00385	GMET_RS00385	93589	95643	GMET_RS00385-MONOMER	Gmet_0077
GMET_RS17780	GMET_RS17780	3976623	3977537	GMET_RS17780-MONOMER	Gmet_3544
GMET_RS07655	GMET_RS07655	1721896	1722519	GMET_RS07655-MONOMER	Gmet_1520
GMET_RS12660	GMET_RS12660	2861199	2862347	GMET_RS12660-MONOMER	Gmet_2519
GMET_RS17285	GMET_RS17285	3864409	3865578	GMET_RS17285-MONOMER	Gmet_3447
GMET_RS10060	GMET_RS10060	2223204	2224571	GMET_RS10060-MONOMER	Gmet_1992
GMET_RS02510	GMET_RS02510	545216	546862	GMET_RS02510-MONOMER	Gmet_0503
GMET_RS03550	GMET_RS03550	777029	778537	GMET_RS03550-MONOMER	Gmet_0707
GMET_RS16210	GMET_RS16210	3640496	3642037	GMET_RS16210-MONOMER	Gmet_3235
GMET_RS07660	GMET_RS07660	1723392	1724630	GMET_RS07660-MONOMER	Gmet_1521
GMET_RS16970	GMET_RS16970	3800046	3800945	GMET_RS16970-MONOMER	Gmet_3386
GMET_RS10065	GMET_RS10065	2224582	2226672	GMET_RS10065-MONOMER	Gmet_1993
GMET_RS01245	GMET_RS01245	278908	279732	GMET_RS01245-MONOMER	Gmet_0248
GMET_RS12665	GMET_RS12665	2862590	2863897	GMET_RS12665-MONOMER	Gmet_2520
GMET_RS04265	GMET_RS04265	938789	939901	GMET_RS04265-MONOMER	Gmet_0852
GMET_RS01765	GMET_RS01765	395316	397841	GMET_RS01765-MONOMER	Gmet_0354
GMET_RS07665	GMET_RS07665	1724614	1725843	GMET_RS07665-MONOMER	Gmet_1522
GMET_RS02015	GMET_RS02015	445315	445791	GMET_RS02015-MONOMER	Gmet_0403
GMET_RS12670	GMET_RS12670	2864109	2866175	GMET_RS12670-MONOMER	Gmet_2521
GMET_RS10070	GMET_RS10070	2226688	2227977	GMET_RS10070-MONOMER	Gmet_1994
GMET_RS01310	GMET_RS01310	292417	294162	GMET_RS01310-MONOMER	Gmet_0261
GMET_RS17290	GMET_RS17290	3865597	3866214	GMET_RS17290-MONOMER	Gmet_3448
GMET_RS12675	GMET_RS12675	2866289	2866726	GMET_RS12675-MONOMER	Gmet_2522
GMET_RS07670	GMET_RS07670	1725877	1727109	GMET_RS07670-MONOMER	Gmet_1523
GMET_RS10075	GMET_RS10075	2228165	2230315	GMET_RS10075-MONOMER	Gmet_1995
GMET_RS16215	GMET_RS16215	3642090	3642848	GMET_RS16215-MONOMER	Gmet_3236
GMET_RS12680	GMET_RS12680	2866861	2867229	GMET_RS12680-MONOMER	Gmet_2523
GMET_RS00930	GMET_RS00930	214613	215779	GMET_RS00930-MONOMER	Gmet_0185
GMET_RS07675	GMET_RS07675	1727154	1727924	GMET_RS07675-MONOMER	Gmet_1524
GMET_RS10080	GMET_RS10080	2230287	2232401	GMET_RS10080-MONOMER	Gmet_1996
GMET_RS12685	GMET_RS12685	2867337	2868971	GMET_RS12685-MONOMER	Gmet_2524
GMET_RS01215	GMET_RS01215	271596	272342	GMET_RS01215-MONOMER	Gmet_0242
GMET_RS03555	GMET_RS03555	778677	779846	GMET_RS03555-MONOMER	Gmet_0708
GMET_RS12690	GMET_RS12690	2869102	2869290	GMET_RS12690-MONOMER	Gmet_2525
GMET_RS07680	GMET_RS07680	1727935	1728690	GMET_RS07680-MONOMER	Gmet_1525
GMET_RS10085	GMET_RS10085	2232398	2233102	GMET_RS10085-MONOMER	Gmet_1997
GMET_RS12695	GMET_RS12695	2869419	2869934	GMET_RS12695-MONOMER	Gmet_2526
GMET_RS01325	GMET_RS01325	295860	296786	GMET_RS01325-MONOMER	Gmet_0264
GMET_RS00390	GMET_RS00390	95728	97236	GMET_RS00390-MONOMER	Gmet_0078
GMET_RS04270	GMET_RS04270	939968	940288	GMET_RS04270-MONOMER	Gmet_0853
GMET_RS01770	GMET_RS01770	397964	398248	GMET_RS01770-MONOMER	Gmet_0355
GMET_RS07685	GMET_RS07685	1728687	1729574	GMET_RS07685-MONOMER	Gmet_1526
GMET_RS12700	GMET_RS12700	2870081	2870326	GMET_RS12700-MONOMER	Gmet_2527
GMET_RS16220	GMET_RS16220	3643065	3643832	GMET_RS16220-MONOMER	Gmet_3237
GMET_RS10090	GMET_RS10090	2233105	2235267	GMET_RS10090-MONOMER	Gmet_1998
GMET_RS12705	GMET_RS12705	2870550	2870657	GMET_RS12705-MONOMER	Gmet_2528
GMET_RS01210	GMET_RS01210	270398	271345	GMET_RS01210-MONOMER	Gmet_0241
GMET_RS07690	GMET_RS07690	1729576	1731540	GMET_RS07690-MONOMER	Gmet_1527
GMET_RS03090	GMET_RS03090	684038	684223	GMET_RS03090-MONOMER	Gmet_0613
GMET_RS10095	GMET_RS10095	2235273	2238119	GMET_RS10095-MONOMER	Gmet_1999
GMET_RS12710	GMET_RS12710	2870657	2872096	GMET_RS12710-MONOMER	Gmet_2529
GMET_RS00395	GMET_RS00395	97371	98261	GMET_RS00395-MONOMER	Gmet_0079
GMET_RS07695	GMET_RS07695	1731592	1732032	GMET_RS07695-MONOMER	Gmet_1528
GMET_RS17295	GMET_RS17295	3866329	3866919	GMET_RS17295-MONOMER	Gmet_3449
GMET_RS12715	GMET_RS12715	2872115	2873599	GMET_RS12715-MONOMER	Gmet_2530
GMET_RS02515	GMET_RS02515	546867	548684	GMET_RS02515-MONOMER	Gmet_0504
GMET_RS01135	GMET_RS01135	257812	258468	GMET_RS01135-MONOMER	Gmet_0226
GMET_RS03560	GMET_RS03560	779975	780502	GMET_RS03560-MONOMER	Gmet_0709
GMET_RS16225	GMET_RS16225	3643911	3644408	GMET_RS16225-MONOMER	Gmet_3238
GMET_RS12720	GMET_RS12720	2873755	2874726	GMET_RS12720-MONOMER	Gmet_2531
GMET_RS07700	GMET_RS07700	1732058	1733230	GMET_RS07700-MONOMER	Gmet_1529
GMET_RS10100	GMET_RS10100	2238119	2239330	GMET_RS10100-MONOMER	Gmet_2000
GMET_RS12725	GMET_RS12725	2874723	2875457	GMET_RS12725-MONOMER	Gmet_2532
GMET_RS01775	GMET_RS01775	398451	401999	GMET_RS01775-MONOMER	Gmet_0356
GMET_RS04275	GMET_RS04275	940320	941921	GMET_RS04275-MONOMER	Gmet_0854
GMET_RS07705	GMET_RS07705	1733278	1734024	GMET_RS07705-MONOMER	Gmet_1530
GMET_RS12730	GMET_RS12730	2875653	2875943	GMET_RS12730-MONOMER	Gmet_2533
GMET_RS17785	GMET_RS17785	3977592	3978125	GMET_RS17785-MONOMER	Gmet_3545
GMET_RS12735	GMET_RS12735	2875953	2876249	GMET_RS12735-MONOMER	Gmet_2534
GMET_RS07710	GMET_RS07710	1734053	1734802	GMET_RS07710-MONOMER	Gmet_1531
GMET_RS10105	GMET_RS10105	2239327	2240463	GMET_RS10105-MONOMER	Gmet_2001
GMET_RS16230	GMET_RS16230	3644496	3646550	GMET_RS16230-MONOMER	Gmet_3239
GMET_RS18430	GMET_RS18430	2876660	2878267	GMET_RS18430-MONOMER	Gmet_2535
GMET_RS16975	GMET_RS16975	3800942	3801733	GMET_RS16975-MONOMER	Gmet_3387
GMET_RS07715	GMET_RS07715	1735067	1735492	GMET_RS07715-MONOMER	Gmet_1532
GMET_RS03565	GMET_RS03565	780508	781392	GMET_RS03565-MONOMER	Gmet_0710
GMET_RS12740	GMET_RS12740	2878484	2878972	GMET_RS12740-MONOMER	Gmet_2536
GMET_RS07720	GMET_RS07720	1735571	1737028	GMET_RS07720-MONOMER	Gmet_1533
GMET_RS10110	GMET_RS10110	2240484	2241107	GMET_RS10110-MONOMER	Gmet_2002
GMET_RS17300	GMET_RS17300	3866997	3867452	GMET_RS17300-MONOMER	Gmet_3450
GMET_RS12745	GMET_RS12745	2879045	2879839	GMET_RS12745-MONOMER	Gmet_2538
GMET_RS04280	GMET_RS04280	941931	942839	GMET_RS04280-MONOMER	Gmet_0855
GMET_RS01780	GMET_RS01780	402078	402737	GMET_RS01780-MONOMER	Gmet_0357
GMET_RS07725	GMET_RS07725	1737123	1737914	GMET_RS07725-MONOMER	Gmet_1534
GMET_RS12750	GMET_RS12750	2879836	2880861	GMET_RS12750-MONOMER	Gmet_2539
GMET_RS16235	GMET_RS16235	3646784	3647230	GMET_RS16235-MONOMER	Gmet_3240
GMET_RS10115	GMET_RS10115	2241104	2241916	GMET_RS10115-MONOMER	Gmet_2003
GMET_RS01320	GMET_RS01320	295053	295853	GMET_RS01320-MONOMER	Gmet_0263
GMET_RS07730	GMET_RS07730	1737984	1739345	GMET_RS07730-MONOMER	Gmet_1535
GMET_RS03095	GMET_RS03095	684239	684766	GMET_RS03095-MONOMER	Gmet_0614
GMET_RS10120	GMET_RS10120	2242114	2243250	GMET_RS10120-MONOMER	Gmet_2004
GMET_RS12755	GMET_RS12755	2880951	2881541	GMET_RS12755-MONOMER	Gmet_3620
GMET_RS03740	GMET_RS03740	819634	820650	GMET_RS03740-MONOMER	Gmet_0746
GMET_RS10125	GMET_RS10125	2243312	2244154	GMET_RS10125-MONOMER	Gmet_2005
GMET_RS02520	GMET_RS02520	548719	549129	GMET_RS02520-MONOMER	Gmet_0505
GMET_RS03570	GMET_RS03570	781395	782450	GMET_RS03570-MONOMER	Gmet_0711
GMET_RS18435	GMET_RS18435	2881714	2882742	GMET_RS18435-MONOMER	Gmet_2540
GMET_RS07735	GMET_RS07735	1739416	1741125	GMET_RS07735-MONOMER	Gmet_1536
GMET_RS00405	GMET_RS00405	98843	100096	GMET_RS00405-MONOMER	Gmet_0081
GMET_RS12760	GMET_RS12760	2883085	2884167	GMET_RS12760-MONOMER	Gmet_2541
GMET_RS04285	GMET_RS04285	942858	943454	GMET_RS04285-MONOMER	Gmet_0856
GMET_RS01510	GMET_RS01510	337131	338111	GMET_RS01510-MONOMER	Gmet_0301
GMET_RS01785	GMET_RS01785	402798	404156	GMET_RS01785-MONOMER	Gmet_0358
GMET_RS07740	GMET_RS07740	1741122	1742006	GMET_RS07740-MONOMER	Gmet_1537
GMET_RS12765	GMET_RS12765	2884164	2884952	GMET_RS12765-MONOMER	Gmet_2542
GMET_RS10130	GMET_RS10130	2244290	2245477	GMET_RS10130-MONOMER	Gmet_2006
GMET_RS00865	GMET_RS00865	201482	202882	GMET_RS00865-MONOMER	Gmet_0172
GMET_RS17310	GMET_RS17310	3867975	3868823	GMET_RS17310-MONOMER	Gmet_3452
GMET_RS12770	GMET_RS12770	2884957	2885718	GMET_RS12770-MONOMER	Gmet_2543
GMET_RS18315	GMET_RS18315	1742148	1742375	GMET_RS18315-MONOMER	Gmet_1538
GMET_RS10135	GMET_RS10135	2245505	2246968	GMET_RS10135-MONOMER	Gmet_2007
GMET_RS12775	GMET_RS12775	2885715	2888039	GMET_RS12775-MONOMER	Gmet_2544
GMET_RS07745	GMET_RS07745	1742442	1745030	GMET_RS07745-MONOMER	Gmet_1539
GMET_RS12780	GMET_RS12780	2888176	2890101	GMET_RS12780-MONOMER	Gmet_2545
GMET_RS10140	GMET_RS10140	2247131	2248270	GMET_RS10140-MONOMER	Gmet_2008
GMET_RS02525	GMET_RS02525	549222	549464	GMET_RS02525-MONOMER	Gmet_0506
GMET_RS03575	GMET_RS03575	782722	784374	GMET_RS03575-MONOMER	Gmet_0712
GMET_RS01690	GMET_RS01690	377293	378195	GMET_RS01690-MONOMER	Gmet_0338
GMET_RS00255	GMET_RS00255	63328	64389	GMET_RS00255-MONOMER	Gmet_0051
GMET_RS12785	GMET_RS12785	2890391	2892811	GMET_RS12785-MONOMER	Gmet_2546
GMET_RS07750	GMET_RS07750	1745056	1745229	GMET_RS07750-MONOMER	Gmet_1540
GMET_RS17790	GMET_RS17790	3978210	3979091	GMET_RS17790-MONOMER	Gmet_3546
GMET_RS10145	GMET_RS10145	2248267	2249688	GMET_RS10145-MONOMER	Gmet_2009
GMET_RS12790	GMET_RS12790	2892838	2893665	GMET_RS12790-MONOMER	Gmet_2547
GMET_RS04290	GMET_RS04290	943526	945262	GMET_RS04290-MONOMER	Gmet_0857
GMET_RS01790	GMET_RS01790	404402	404866	GMET_RS01790-MONOMER	Gmet_0359
GMET_RS07755	GMET_RS07755	1745289	1746335	GMET_RS07755-MONOMER	Gmet_1541
GMET_RS12795	GMET_RS12795	2893948	2894241	GMET_RS12795-MONOMER	Gmet_2548
GMET_RS19110	GMET_RS19110	3647255	3647362	GMET_RS19110-MONOMER	Gmet_3241
GMET_RS18365	GMET_RS18365	2249708	2250625	GMET_RS18365-MONOMER	Gmet_2010
GMET_RS16980	GMET_RS16980	3801778	3802554	GMET_RS16980-MONOMER	Gmet_3388
GMET_RS12800	GMET_RS12800	2894375	2895577	GMET_RS12800-MONOMER	Gmet_2549
GMET_RS07760	GMET_RS07760	1746931	1748691	GMET_RS07760-MONOMER	Gmet_1542
GMET_RS03100	GMET_RS03100	684831	685253	GMET_RS03100-MONOMER	Gmet_0615
GMET_RS12805	GMET_RS12805	2895584	2897224	GMET_RS12805-MONOMER	Gmet_2550
GMET_RS07765	GMET_RS07765	1748725	1749372	GMET_RS07765-MONOMER	Gmet_1543
GMET_RS12810	GMET_RS12810	2897231	2897653	GMET_RS12810-MONOMER	Gmet_2551
GMET_RS17315	GMET_RS17315	3869091	3870206	GMET_RS17315-MONOMER	Gmet_3453
GMET_RS10155	GMET_RS10155	2250686	2251348	GMET_RS10155-MONOMER	Gmet_2011
GMET_RS02530	GMET_RS02530	549532	549825	GMET_RS02530-MONOMER	Gmet_0507
GMET_RS03580	GMET_RS03580	784493	786412	GMET_RS03580-MONOMER	Gmet_0713
GMET_RS16245	GMET_RS16245	3647420	3647872	GMET_RS16245-MONOMER	Gmet_3242
GMET_RS12815	GMET_RS12815	2897663	2898391	GMET_RS12815-MONOMER	Gmet_2552
GMET_RS07770	GMET_RS07770	1749409	1749831	GMET_RS07770-MONOMER	Gmet_1544
GMET_RS10160	GMET_RS10160	2251373	2252824	GMET_RS10160-MONOMER	Gmet_2012
GMET_RS12820	GMET_RS12820	2898388	2899266	GMET_RS12820-MONOMER	Gmet_2553
GMET_RS04295	GMET_RS04295	945256	946155	GMET_RS04295-MONOMER	Gmet_0858
GMET_RS01795	GMET_RS01795	404934	405266	GMET_RS01795-MONOMER	Gmet_0360
GMET_RS07775	GMET_RS07775	1749857	1750762	GMET_RS07775-MONOMER	Gmet_1545
GMET_RS12825	GMET_RS12825	2899321	2900535	GMET_RS12825-MONOMER	Gmet_2554
GMET_RS10165	GMET_RS10165	2252830	2253981	GMET_RS10165-MONOMER	Gmet_2013
GMET_RS05270	GMET_RS05270	1167620	1167907	GMET_RS05270-MONOMER	Gmet_1052
GMET_RS12830	GMET_RS12830	2900616	2901347	GMET_RS12830-MONOMER	Gmet_2555
GMET_RS07780	GMET_RS07780	1750836	1751318	GMET_RS07780-MONOMER	Gmet_1546
GMET_RS10170	GMET_RS10170	2254010	2254921	GMET_RS10170-MONOMER	Gmet_2014
GMET_RS16250	GMET_RS16250	3647975	3649195	GMET_RS16250-MONOMER	Gmet_3243
GMET_RS12835	GMET_RS12835	2901389	2902888	GMET_RS12835-MONOMER	Gmet_2556
GMET_RS00860	GMET_RS00860	199995	201485	GMET_RS00860-MONOMER	Gmet_0171
GMET_RS05275	GMET_RS05275	1168240	1169388	GMET_RS05275-MONOMER	Gmet_1053
GMET_RS07785	GMET_RS07785	1751396	1754533	GMET_RS07785-MONOMER	Gmet_1547
GMET_RS12840	GMET_RS12840	2902977	2904617	GMET_RS12840-MONOMER	Gmet_2557
GMET_RS10175	GMET_RS10175	2255111	2255404	GMET_RS10175-MONOMER	
GMET_RS02535	GMET_RS02535	549995	550174	GMET_RS02535-MONOMER	Gmet_0508
GMET_RS03585	GMET_RS03585	786612	787508	GMET_RS03585-MONOMER	Gmet_0714
GMET_RS05280	GMET_RS05280	1169529	1171187	GMET_RS05280-MONOMER	Gmet_1054
GMET_RS12845	GMET_RS12845	2904679	2905449	GMET_RS12845-MONOMER	Gmet_2558
GMET_RS07790	GMET_RS07790	1754572	1755972	GMET_RS07790-MONOMER	Gmet_1548
GMET_RS10180	GMET_RS10180	2255485	2256651	GMET_RS10180-MONOMER	Gmet_2016
GMET_RS00430	GMET_RS00430	105926	109312	GMET_RS00430-MONOMER	Gmet_0086
GMET_RS17320	GMET_RS17320	3870241	3870495	GMET_RS17320-MONOMER	Gmet_3454
GMET_RS12850	GMET_RS12850	2905684	2907345	GMET_RS12850-MONOMER	Gmet_2559
GMET_RS05285	GMET_RS05285	1171210	1172736	GMET_RS05285-MONOMER	Gmet_1055
GMET_RS04300	GMET_RS04300	946272	947756	GMET_RS04300-MONOMER	Gmet_0859
GMET_RS07795	GMET_RS07795	1756046	1757326	GMET_RS07795-MONOMER	Gmet_1549
GMET_RS12855	GMET_RS12855	2907356	2907547	GMET_RS12855-MONOMER	Gmet_2560
GMET_RS16255	GMET_RS16255	3649202	3650464	GMET_RS16255-MONOMER	Gmet_3244
GMET_RS10185	GMET_RS10185	2256641	2257750	GMET_RS10185-MONOMER	Gmet_2017
GMET_RS05290	GMET_RS05290	1172793	1173014	GMET_RS05290-MONOMER	Gmet_3596
GMET_RS12860	GMET_RS12860	2907726	2908700	GMET_RS12860-MONOMER	Gmet_2561
GMET_RS07800	GMET_RS07800	1757776	1758186	GMET_RS07800-MONOMER	Gmet_1551
GMET_RS03105	GMET_RS03105	685276	685980	GMET_RS03105-MONOMER	Gmet_0616
GMET_RS10190	GMET_RS10190	2257758	2258870	GMET_RS10190-MONOMER	Gmet_2018
GMET_RS12865	GMET_RS12865	2908697	2909788	GMET_RS12865-MONOMER	Gmet_2562
GMET_RS05295	GMET_RS05295	1172992	1173552	GMET_RS05295-MONOMER	Gmet_1056
GMET_RS17795	GMET_RS17795	3979334	3982810	GMET_RS17795-MONOMER	Gmet_3547
GMET_RS01800	GMET_RS01800	405318	406052	GMET_RS01800-MONOMER	Gmet_0361
GMET_RS07805	GMET_RS07805	1758186	1758851	GMET_RS07805-MONOMER	Gmet_1552
GMET_RS12870	GMET_RS12870	2909886	2911328	GMET_RS12870-MONOMER	Gmet_2563
GMET_RS05760	GMET_RS05760	1276464	1276561	GMET_RS05760-tRNA	Gmet_R0085
GMET_RS10195	GMET_RS10195	2258867	2260126	GMET_RS10195-MONOMER	Gmet_2019
GMET_RS02540	GMET_RS02540	550228	550884	GMET_RS02540-MONOMER	Gmet_0509
GMET_RS01330	GMET_RS01330	296913	297494	GMET_RS01330-MONOMER	Gmet_0265
GMET_RS03590	GMET_RS03590	787535	787975	GMET_RS03590-MONOMER	Gmet_0715
GMET_RS05300	GMET_RS05300	1173596	1175617	GMET_RS05300-MONOMER	Gmet_1057
GMET_RS16260	GMET_RS16260	3650590	3651969	GMET_RS16260-MONOMER	Gmet_3245
GMET_RS12875	GMET_RS12875	2911486	2912049	GMET_RS12875-MONOMER	Gmet_2564
GMET_RS07810	GMET_RS07810	1758907	1760067	GMET_RS07810-MONOMER	Gmet_1553
GMET_RS16985	GMET_RS16985	3802794	3803942	GMET_RS16985-MONOMER	Gmet_3389
GMET_RS10200	GMET_RS10200	2260126	2261697	GMET_RS10200-MONOMER	Gmet_2020
GMET_RS12880	GMET_RS12880	2912147	2913223	GMET_RS12880-MONOMER	Gmet_2565
GMET_RS05305	GMET_RS05305	1175618	1177006	GMET_RS05305-MONOMER	Gmet_1058
GMET_RS04305	GMET_RS04305	947902	949491	GMET_RS04305-MONOMER	Gmet_0860
GMET_RS07815	GMET_RS07815	1760092	1760562	GMET_RS07815-MONOMER	Gmet_1554
GMET_RS12885	GMET_RS12885	2913558	2914865	GMET_RS12885-MONOMER	Gmet_2566
GMET_RS10205	GMET_RS10205	2261694	2261930	GMET_RS10205-MONOMER	Gmet_2021
GMET_RS05315	GMET_RS05315	1177284	1180316	GMET_RS05315-MONOMER	Gmet_1059
GMET_RS17325	GMET_RS17325	3870488	3871885	GMET_RS17325-MONOMER	Gmet_3455
GMET_RS12890	GMET_RS12890	2914883	2915692	GMET_RS12890-MONOMER	Gmet_2567
GMET_RS07820	GMET_RS07820	1760640	1761059	GMET_RS07820-MONOMER	Gmet_1555
GMET_RS10210	GMET_RS10210	2262077	2263060	GMET_RS10210-MONOMER	Gmet_2022
GMET_RS00420	GMET_RS00420	103670	105166	GMET_RS00420-MONOMER	Gmet_0084
GMET_RS16265	GMET_RS16265	3652167	3653432	GMET_RS16265-MONOMER	Gmet_3246
GMET_RS12895	GMET_RS12895	2915682	2917052	GMET_RS12895-MONOMER	Gmet_2568
GMET_RS05320	GMET_RS05320	1180313	1181146	GMET_RS05320-MONOMER	Gmet_1060
GMET_RS01810	GMET_RS01810	406727	407431	GMET_RS01810-MONOMER	Gmet_0363
GMET_RS07825	GMET_RS07825	1761085	1761513	GMET_RS07825-MONOMER	Gmet_1556
GMET_RS12900	GMET_RS12900	2917230	2917409	GMET_RS12900-MONOMER	Gmet_2569
GMET_RS10215	GMET_RS10215	2263057	2263866	GMET_RS10215-MONOMER	Gmet_2023
GMET_RS02545	GMET_RS02545	551079	551339	GMET_RS02545-MONOMER	Gmet_0510
GMET_RS18725	GMET_RS18725	787983	788288	GMET_RS18725-MONOMER	
GMET_RS12905	GMET_RS12905	2917648	2919273	GMET_RS12905-MONOMER	Gmet_2570
GMET_RS18785	GMET_RS18785	1762096	1762269	GMET_RS18785-MONOMER	
GMET_RS10220	GMET_RS10220	2263892	2265862	GMET_RS10220-MONOMER	Gmet_2024
GMET_RS12910	GMET_RS12910	2919543	2920436	GMET_RS12910-MONOMER	Gmet_2571
GMET_RS05325	GMET_RS05325	1181143	1182348	GMET_RS05325-MONOMER	Gmet_1061
GMET_RS04310	GMET_RS04310	949510	951438	GMET_RS04310-MONOMER	Gmet_0861
GMET_RS07830	GMET_RS07830	1762291	1762482	GMET_RS07830-MONOMER	
GMET_RS12915	GMET_RS12915	2920450	2921391	GMET_RS12915-MONOMER	Gmet_2572
GMET_RS16270	GMET_RS16270	3653676	3654239	GMET_RS16270-MONOMER	Gmet_3247
GMET_RS10225	GMET_RS10225	2265888	2266694	GMET_RS10225-MONOMER	Gmet_2025
GMET_RS05330	GMET_RS05330	1182355	1183794	GMET_RS05330-MONOMER	Gmet_1062
