	cobrame/ecolime fluxes	coralme fluxes
DM_RNA_b0158	9.851800325198851e-12	9.454778374927783e-12
DM_RNA_b0159	0.0	0.0
DM_RNA_b3774	0.0	0.0
DM_RNA_b3187	0.0	0.0
DM_RNA_b2417	1.2795262620667628e-07	1.1538439250922701e-07
DM_RNA_b3057	0.0	0.0
DM_RNA_b2168	0.0	0.0
DM_RNA_b2167	0.0	0.0
DM_RNA_b2169	0.0	0.0
DM_RNA_b1308	0.0	0.0
DM_RNA_b1897	0.0	0.0
DM_RNA_b1896	0.0	0.0
DM_RNA_b0632	0.0	0.0
DM_RNA_b3965	0.0	0.0
DM_RNA_b1717	0.0	0.0
DM_RNA_b1716	0.0	0.0
DM_RNA_b2827	0.0	0.0
DM_RNA_b2828	9.378324778958974e-09	9.24321413441918e-09
DM_RNA_b1093	2.8445403116852523e-08	2.7580959953708942e-08
DM_RNA_b1092	0.0	0.0
DM_RNA_b4237	3.517877749827884e-09	3.4618551908439022e-09
DM_RNA_b4238	0.0	0.0
DM_RNA_b2066	0.0	0.0
DM_RNA_b2065	0.0	0.0
DM_RNA_b0003	0.0	0.0
DM_RNA_b0004	3.1963394408577804e-07	3.1113509604843696e-07
DM_RNA_b0002	3.20377868295627e-07	3.118592398221721e-07
DM_RNA_b2348	0.0	0.0
DM_RNA_b0888	0.0	0.0
DM_RNA_b4311	0.0	0.0
DM_RNA_b4013	0.0	0.0
DM_RNA_b0171	0.0	0.0
DM_RNA_b3475	0.0	0.0
DM_RNA_b0734	0.0	0.0
DM_RNA_b0733	0.0	0.0
DM_RNA_b0160	0.0	0.0
DM_RNA_b1702	0.0	0.0
DM_RNA_b3370	0.0	0.0
DM_RNA_b4474	0.0	0.0
DM_RNA_b3371	0.0	0.0
DM_RNA_b3374	0.0	0.0
DM_RNA_b3612	0.0	0.0
DM_RNA_b4024	0.0	0.0
DM_RNA_b2864	0.0	0.0
DM_RNA_b3714	0.0	0.0
DM_RNA_b2818	0.0	0.0
DM_RNA_b2912	0.0	0.0
DM_RNA_b0635	5.5113676885320884e-12	5.290159977750991e-12
DM_RNA_b0636	0.0	0.0
DM_RNA_b3843	0.0	0.0
DM_RNA_b0758	0.0	0.0
DM_RNA_b0757	0.0	0.0
DM_RNA_b0756	0.0	0.0
DM_RNA_b0759	0.0	0.0
DM_RNA_b0071	0.0	0.0
DM_RNA_b0074	2.4787640822277668e-09	2.4103897070958236e-09
DM_RNA_b0072	0.0	0.0
DM_RNA_b0073	1.938640349687209e-09	1.8851647795569918e-09
DM_RNA_b4130	0.0	0.0
DM_RNA_b2967	0.0	0.0
DM_RNA_b0891	0.0	0.0
DM_RNA_b1800	0.0	0.0
DM_RNA_b0103	0.0	0.0
DM_RNA_b1713	0.0	0.0
DM_RNA_b1718	1.5326181110694457e-08	1.4914411153057893e-08
DM_RNA_b1719	0.0	0.0
DM_RNA_b1714	0.0	0.0
DM_RNA_b0954	0.0	0.0
DM_RNA_b0118	0.0	0.0
DM_RNA_b3722	0.0	0.0
DM_RNA_b2676	0.0	0.0
DM_RNA_b2675	0.0	0.0
DM_RNA_b3916	0.0	0.0
DM_RNA_b0584	0.0	0.0
DM_RNA_b0583	0.0	0.0
DM_RNA_b1377	0.0	0.0
DM_RNA_b1325	0.0	0.0
DM_RNA_b0662	0.0	0.0
DM_RNA_b1709	0.0	0.0
DM_RNA_b1711	0.0	0.0
DM_RNA_b1710	0.0	0.0
DM_RNA_b1524	0.0	0.0
DM_RNA_b1190	0.0	0.0
DM_RNA_b1189	0.0	0.0
DM_RNA_b1634	0.0	0.0
DM_RNA_b0638	1.6743182340529238e-07	1.623115219809819e-07
DM_RNA_b0639	0.0	0.0
DM_RNA_b0642	1.5198310746801816e-07	1.4728894433834225e-07
DM_RNA_b3069	0.0	0.0
DM_RNA_b0893	0.0	0.0
DM_RNA_b2517	0.0	0.0
DM_RNA_b3189	0.0	0.0
DM_RNA_b3844	0.0	0.0
DM_RNA_b2262	0.0	0.0
DM_RNA_b2265	0.0	0.0
DM_RNA_b2263	0.0	0.0
DM_RNA_b2261	0.0	0.0
DM_RNA_b2260	0.0	0.0
DM_RNA_b2264	0.0	0.0
DM_RNA_b3161	0.0	0.0
DM_RNA_b2889	0.0	0.0
DM_RNA_b3360	0.0	0.0
DM_RNA_b4136	0.0	0.0
DM_RNA_b0910	0.0	0.0
DM_RNA_b0911	0.0	0.0
DM_RNA_b1801	0.0	0.0
DM_RNA_b1521	0.0	0.0
DM_RNA_b0592	0.0	0.0
DM_RNA_b2663	0.0	0.0
DM_RNA_b2662	0.0	0.0
DM_RNA_b2661	0.0	0.0
DM_RNA_b3728	0.0	0.0
DM_RNA_b3852	1.4039238307481162e-05	1.3628707804925536e-05
DM_RNA_b3855	0.0	0.0
DM_RNA_b3853	0.0	0.0
DM_RNA_b3851	0.0	0.0
DM_RNA_b3854	1.4039238307481162e-05	1.3628707804925536e-05
DM_RNA_b0174	0.0	0.0
DM_RNA_b2374	0.0	0.0
DM_RNA_b0480	0.0	0.0
DM_RNA_b2029	0.0	0.0
DM_RNA_b0040	0.0	0.0
DM_RNA_b0037	0.0	0.0
DM_RNA_b0038	0.0	0.0
DM_RNA_b0036	0.0	0.0
DM_RNA_b3052	0.0	0.0
DM_RNA_b0237	0.0	0.0
DM_RNA_b3796	1.2469879641120605e-05	1.2099260591428106e-05
DM_RNA_b3798	0.0	0.0
DM_RNA_b3797	0.0	0.0
DM_RNA_b3799	0.0	0.0
DM_RNA_b4077	0.0	0.0
DM_RNA_b3165	0.0	0.0
DM_RNA_b4177	0.0	0.0
DM_RNA_b1525	0.0	0.0
DM_RNA_b3437	0.0	0.0
DM_RNA_b4476	0.0	0.0
DM_RNA_b3850	0.0	0.0
DM_RNA_b3849	7.642032299984996e-13	7.363774870396716e-13
DM_RNA_b3500	0.0	0.0
DM_RNA_b3870	0.0	0.0
DM_RNA_b0588	0.0	0.0
DM_RNA_b0590	0.0	0.0
DM_RNA_b0589	0.0	0.0
DM_RNA_b0469	0.0	0.0
DM_RNA_b2518	0.0	0.0
DM_RNA_b3339	6.175663859603542e-07	6.042340805037288e-07
DM_RNA_b3340	6.175663859603542e-07	6.042340805037287e-07
DM_RNA_b0109	0.0	0.0
DM_RNA_b0421	4.743401733485215e-07	4.5934231862346884e-07
DM_RNA_b0420	0.0	0.0
DM_RNA_b1640	0.0	0.0
DM_RNA_b3727	0.0	0.0
DM_RNA_b3726	0.0	0.0
DM_RNA_b2780	0.0	0.0
DM_RNA_b2779	0.0	0.0
DM_RNA_b3860	0.0	0.0
DM_RNA_b4007	0.0	0.0
DM_RNA_b4009	0.0	0.0
DM_RNA_b4008	0.0	0.0
DM_RNA_b4010	0.0	0.0
DM_RNA_b3125	0.0	0.0
DM_RNA_b3127	0.0	0.0
DM_RNA_b3126	0.0	0.0
DM_RNA_b3123	0.0	0.0
DM_RNA_b3124	0.0	0.0
DM_RNA_b0168	0.0	0.0
DM_RNA_b0166	0.0	0.0
DM_RNA_b3977	0.0	0.0
DM_RNA_b3978	0.0	0.0
DM_RNA_b3976	0.0	0.0
DM_RNA_b3980	3.2789105706414217e-06	3.1955690616109664e-06
DM_RNA_b3979	0.0	0.0
DM_RNA_b3213	0.0	0.0
DM_RNA_b3212	0.0	0.0
DM_RNA_b1734	0.0	0.0
DM_RNA_b3528	0.0	0.0
DM_RNA_b4198	0.0	0.0
DM_RNA_b4195	0.0	0.0
DM_RNA_b4194	0.0	0.0
DM_RNA_b4196	0.0	0.0
DM_RNA_b4197	0.0	0.0
DM_RNA_b4193	0.0	0.0
DM_RNA_b0026	0.0	0.0
DM_RNA_b2871	0.0	0.0
DM_RNA_b2207	0.0	0.0
DM_RNA_b2201	0.0	0.0
DM_RNA_b2198	0.0	0.0
DM_RNA_b2200	0.0	0.0
DM_RNA_b2204	0.0	0.0
DM_RNA_b2203	0.0	0.0
DM_RNA_b2205	0.0	0.0
DM_RNA_b2197	0.0	0.0
DM_RNA_b2199	0.0	0.0
DM_RNA_b2206	0.0	0.0
DM_RNA_b2202	0.0	0.0
DM_RNA_b0593	0.0	0.0
DM_RNA_b0596	0.0	0.0
DM_RNA_b0595	0.0	0.0
DM_RNA_b0594	0.0	0.0
DM_RNA_b3067	0.0	0.0
DM_RNA_b3065	0.0	0.0
DM_RNA_b0783	0.0	0.0
DM_RNA_b0785	0.0	0.0
DM_RNA_b0784	0.0	0.0
DM_RNA_b0781	0.0	0.0
DM_RNA_b3725	0.0	0.0
DM_RNA_b1984	0.0	0.0
DM_RNA_b3568	0.0	0.0
DM_RNA_b3566	0.0	0.0
DM_RNA_b3567	0.0	0.0
DM_RNA_b4192	0.0	0.0
DM_RNA_b2563	9.028663865753258e-08	8.608154999479372e-08
DM_RNA_b2567	0.0	0.0
DM_RNA_b2564	0.0	0.0
DM_RNA_b2566	1.0983432501650512e-10	1.0540499950601263e-10
DM_RNA_b2519	0.0	0.0
DM_RNA_b4165	0.0	0.0
DM_RNA_b4163	0.0	0.0
DM_RNA_b4164	0.0	0.0
DM_RNA_b3460	0.0	0.0
DM_RNA_b0902	0.0	0.0
DM_RNA_b1386	0.0	0.0
DM_RNA_b1779	0.0	0.0
DM_RNA_b1380	0.0	0.0
DM_RNA_b2306	0.0	0.0
DM_RNA_b2310	0.0	0.0
DM_RNA_b2309	0.0	0.0
DM_RNA_b2308	0.0	0.0
DM_RNA_b2307	0.0	0.0
DM_RNA_b0194	0.0	0.0
DM_RNA_b1252	0.0	0.0
DM_RNA_b3741	0.0	0.0
DM_RNA_b0514	0.0	0.0
DM_RNA_b2318	1.1264330778676576e-08	1.07395518009277e-08
DM_RNA_b2320	0.0	0.0
DM_RNA_b3171	0.0	0.0
DM_RNA_b3643	2.383830937232065e-08	2.296817865938649e-08
DM_RNA_b0650	0.0	0.0
DM_RNA_b0765	0.0	0.0
DM_RNA_b0764	0.0	0.0
DM_RNA_b0763	0.0	0.0
DM_RNA_b0404	0.0	0.0
DM_RNA_b2682	0.0	0.0
DM_RNA_b2683	0.0	0.0
DM_RNA_b3058	0.0	0.0
DM_RNA_b0475	0.0	0.0
DM_RNA_b0333	0.0	0.0
DM_RNA_b0334	0.0	0.0
DM_RNA_b0331	0.0	0.0
DM_RNA_b2366	0.0	0.0
DM_RNA_b0968	0.0	0.0
DM_RNA_b4270	0.0	0.0
DM_RNA_b3457	0.0	0.0
DM_RNA_b3455	0.0	0.0
DM_RNA_b3456	0.0	0.0
DM_RNA_b3458	0.0	0.0
DM_RNA_b3454	0.0	0.0
DM_RNA_b0980	0.0	0.0
DM_RNA_b0978	0.0	0.0
DM_RNA_b0979	0.0	0.0
DM_RNA_b2893	0.0	0.0
DM_RNA_b0172	0.0	0.0
DM_RNA_b3224	0.0	0.0
DM_RNA_b3222	0.0	0.0
DM_RNA_b3225	0.0	0.0
DM_RNA_b3223	0.0	0.0
DM_RNA_b2149	0.0	0.0
DM_RNA_b2148	0.0	0.0
DM_RNA_b2150	0.0	0.0
DM_RNA_b1378	0.0	0.0
DM_RNA_b2903	0.0	0.0
DM_RNA_b0526	0.0	0.0
DM_RNA_b0651	0.0	0.0
DM_RNA_b1185	0.0	0.0
DM_RNA_b0826	0.0	0.0
DM_RNA_b0827	0.0	0.0
DM_RNA_b2242	0.0	0.0
DM_RNA_b2241	0.0	0.0
DM_RNA_b2243	0.0	0.0
DM_RNA_b0664	1.8851035848382677e-06	1.816155007314665e-06
DM_RNA_b0670	0.0	0.0
DM_RNA_b0668	0.0	0.0
DM_RNA_b0672	0.0	0.0
DM_RNA_b0673	0.0	2.8568320728544244e-06
DM_RNA_b0666	2.949313055080901e-06	0.0
DM_RNA_b0665	1.0106922858580747e-05	9.852576518926054e-06
DM_RNA_b2838	0.0	0.0
DM_RNA_b3665	0.0	0.0
DM_RNA_b2688	0.0	0.0
DM_RNA_b1900	0.0	0.0
DM_RNA_b4460	0.0	0.0
DM_RNA_b1901	0.0	0.0
DM_RNA_b2010	0.0	0.0
DM_RNA_b0903	0.0	0.0
DM_RNA_b0904	0.0	0.0
DM_RNA_b0621	0.0	0.0
DM_RNA_b1492	0.0	0.0
DM_RNA_b1493	0.0	0.0
DM_RNA_b2094	0.0	0.0
DM_RNA_b2093	0.0	0.0
DM_RNA_b2096	0.0	0.0
DM_RNA_b2092	0.0	0.0
DM_RNA_b2095	0.0	0.0
DM_RNA_b2091	0.0	0.0
DM_RNA_b0049	3.50741429658048e-08	3.3632494690566055e-08
DM_RNA_b0051	3.5068631598116274e-08	3.36272045305883e-08
DM_RNA_b0173	0.0	0.0
DM_RNA_b2957	0.0	0.0
DM_RNA_b2874	0.0	0.0
DM_RNA_b2588	0.0	0.0
DM_RNA_b1186	0.0	0.0
DM_RNA_b1489	0.0	0.0
DM_RNA_b1485	0.0	0.0
DM_RNA_b1488	0.0	0.0
DM_RNA_b1486	0.0	0.0
DM_RNA_b1484	0.0	0.0
DM_RNA_b1483	0.0	0.0
DM_RNA_b1487	0.0	0.0
DM_RNA_b1981	0.0	0.0
DM_RNA_b0883	0.0	0.0
DM_RNA_b3426	0.0	0.0
DM_RNA_b0052	2.289371562845936e-08	2.201936920059438e-08
DM_RNA_b2690	0.0	0.0
DM_RNA_b1387	0.0	0.0
DM_RNA_b2784	0.0	0.0
DM_RNA_b2904	0.0	0.0
DM_RNA_b2905	0.0	0.0
DM_RNA_b3415	0.0	0.0
DM_RNA_b3132	0.0	0.0
DM_RNA_b1276	0.0	0.0
DM_RNA_b0875	0.0	0.0
DM_RNA_b2954	0.0	0.0
DM_RNA_b1992	0.0	0.0
DM_RNA_b1991	0.0	0.0
DM_RNA_b1993	0.0	0.0
DM_RNA_b0031	0.0	0.0
DM_RNA_b0971	0.0	0.0
DM_RNA_b0914	0.0	0.0
DM_RNA_b0915	3.3746633163570247e-10	3.271880873919953e-10
DM_RNA_b2762	2.219837907060861e-07	2.1605014773582635e-07
DM_RNA_b0677	0.0	0.0
DM_RNA_b0657	0.0	0.0
DM_RNA_b3425	0.0	0.0
DM_RNA_b3670	0.0	0.0
DM_RNA_b3671	0.0	0.0
DM_RNA_b3035	0.0	0.0
DM_RNA_b2907	0.0	0.0
DM_RNA_b2817	0.0	0.0
DM_RNA_b1812	0.0	0.0
DM_RNA_b4166	0.0	0.0
DM_RNA_b1084	0.0	0.0
DM_RNA_b0896	0.0	0.0
DM_RNA_b0894	0.0	0.0
DM_RNA_b0895	0.0	0.0
DM_RNA_b0674	0.0	0.0
DM_RNA_b1192	0.0	0.0
DM_RNA_b0188	0.0	0.0
DM_RNA_b0154	0.0	0.0
DM_RNA_b1032	0.0	0.0
DM_RNA_b3924	0.0	0.0
DM_RNA_b0918	0.0	0.0
DM_RNA_b3519	0.0	0.0
DM_RNA_b0431	0.0	0.0
DM_RNA_b0428	2.4272377885154636e-08	2.38063910289431e-08
DM_RNA_b0432	0.0	0.0
DM_RNA_b0429	0.0	0.0
DM_RNA_b0430	0.0	0.0
DM_RNA_b3806	0.0	0.0
DM_RNA_b3137	0.0	0.0
DM_RNA_b2691	0.0	3.5986402806290623e-06
DM_RNA_b0156	0.0	0.0
DM_RNA_b1277	0.0	0.0
DM_RNA_b2174	0.0	0.0
DM_RNA_b0809	0.0	0.0
DM_RNA_b0811	0.0	0.0
DM_RNA_b0810	0.0	0.0
DM_RNA_b2498	0.0	0.0
DM_RNA_b2497	0.0	0.0
DM_RNA_b3648	0.0	0.0
DM_RNA_b2523	0.0	0.0
DM_RNA_b0622	0.0	0.0
DM_RNA_b0306	0.0	0.0
DM_RNA_b0307	0.0	0.0
DM_RNA_b0308	0.0	0.0
DM_RNA_b2341	0.0	0.0
DM_RNA_b2342	4.287335323207835e-08	4.15704510543757e-08
DM_RNA_b0142	0.0	0.0
DM_RNA_b1231	0.0	0.0
DM_RNA_b1230	0.0	0.0
DM_RNA_b0729	0.0	0.0
DM_RNA_b0726	1.6080525388429698e-07	1.653009533386448e-07
DM_RNA_b0727	1.226997822345266e-07	1.2638262826390214e-07
DM_RNA_b0728	0.0	0.0
DM_RNA_b0886	0.0	0.0
DM_RNA_b0887	0.0	0.0
DM_RNA_b4321	0.0	0.0
DM_RNA_b0436	0.0	0.0
DM_RNA_b3927	0.0	0.0
DM_RNA_b3926	0.0	0.0
DM_RNA_b3925	0.0	0.0
DM_RNA_b2877	0.0	0.0
DM_RNA_b4131	0.0	0.0
DM_RNA_b1701	0.0	0.0
DM_RNA_b1533	0.0	0.0
DM_RNA_b0841	0.0	0.0
DM_RNA_b0661	0.0	0.0
DM_RNA_b2741	0.0	0.0
DM_RNA_b3875	0.0	0.0
DM_RNA_b1466	0.0	0.0
DM_RNA_b1465	0.0	0.0
DM_RNA_b1467	0.0	0.0
DM_RNA_b1468	0.0	0.0
DM_RNA_b1539	0.0	0.0
DM_RNA_b4161	0.0	0.0
DM_RNA_b2701	0.0	0.0
DM_RNA_b0684	0.0	0.0
DM_RNA_b1910	0.0	0.0
DM_RNA_b1911	0.0	0.0
DM_RNA_b1909	0.0	0.0
DM_RNA_b3654	0.0	0.0
DM_RNA_b1612	0.0	0.0
DM_RNA_b2532	0.0	0.0
DM_RNA_b2130	0.0	0.0
DM_RNA_b2131	0.0	0.0
DM_RNA_b2128	0.0	0.0
DM_RNA_b2129	0.0	0.0
DM_RNA_b1101	0.0	0.0
DM_RNA_b2429	0.0	0.0
DM_RNA_b2428	0.0	0.0
DM_RNA_b1090	0.0	0.0
DM_RNA_b1091	0.0	0.0
DM_RNA_b2472	0.0	0.0
DM_RNA_b0494	0.0	0.0
DM_RNA_b0655	0.0	0.0
DM_RNA_b0652	0.0	0.0
DM_RNA_b0654	0.0	0.0
DM_RNA_b0653	0.0	0.0
DM_RNA_b4115	0.0	0.0
DM_RNA_b0462	0.0	0.0
DM_RNA_b4513	0.0	0.0
DM_RNA_b0696	0.0	0.0
DM_RNA_b0697	0.0	0.0
DM_RNA_b0698	0.0	0.0
DM_RNA_b0403	0.0	0.0
DM_RNA_b1388	0.0	0.0
DM_RNA_b1395	0.0	0.0
DM_RNA_b1397	0.0	0.0
DM_RNA_b1391	0.0	0.0
DM_RNA_b1390	0.0	0.0
DM_RNA_b1398	0.0	0.0
DM_RNA_b1393	0.0	0.0
DM_RNA_b1392	0.0	0.0
DM_RNA_b1394	0.0	0.0
DM_RNA_b1389	0.0	0.0
DM_RNA_b1975	0.0	0.0
DM_RNA_b4162	0.0	0.0
DM_RNA_b3008	0.0	0.0
DM_RNA_b3496	0.0	0.0
DM_RNA_b1611	0.0	0.0
DM_RNA_b0023	0.0	0.0
DM_RNA_b2533	0.0	0.0
DM_RNA_b2937	0.0	0.0
DM_RNA_b4169	0.0	0.0
DM_RNA_b4171	0.0	0.0
DM_RNA_b2477	0.0	0.0
DM_RNA_b2478	0.0	0.0
DM_RNA_b2927	0.0	0.0
DM_RNA_b2926	0.0	0.0
DM_RNA_b1206	0.0	0.0
DM_RNA_b2397	0.0	0.0
DM_RNA_b2396	0.0	0.0
DM_RNA_b2551	0.0	0.0
DM_RNA_b0930	0.0	0.0
DM_RNA_b0720	0.0	0.0
DM_RNA_b3479	0.0	0.0
DM_RNA_b3476	0.0	0.0
DM_RNA_b3478	0.0	0.0
DM_RNA_b3477	0.0	0.0
DM_RNA_b3480	0.0	0.0
DM_RNA_b1587	0.0	0.0
DM_RNA_b1588	0.0	0.0
DM_RNA_b1590	0.0	0.0
DM_RNA_b1591	0.0	0.0
DM_RNA_b1589	0.0	0.0
DM_RNA_b2373	0.0	0.0
DM_RNA_b3412	0.0	0.0
DM_RNA_b2027	0.0	0.0
DM_RNA_b3658	0.0	0.0
DM_RNA_b2687	0.0	0.0
DM_RNA_b3084	0.0	0.0
DM_RNA_b2290	0.0	0.0
DM_RNA_b2291	0.0	0.0
DM_RNA_b2579	0.0	0.0
DM_RNA_b2942	0.0	0.0
DM_RNA_b2312	0.0	0.0
DM_RNA_b2311	3.2280306174919384e-08	3.112823132814279e-08
DM_RNA_b3172	0.0	0.0
DM_RNA_b1661	0.0	0.0
DM_RNA_b0937	0.0	0.0
DM_RNA_b0936	0.0	0.0
DM_RNA_b0934	0.0	0.0
DM_RNA_b0935	0.0	0.0
DM_RNA_b0933	0.0	0.0
DM_RNA_b3599	0.0	0.0
DM_RNA_b3600	0.0	0.0
DM_RNA_b2693	3.6724641678413465e-06	0.0
DM_RNA_b2694	1.3051796078761204e-05	1.2699974457690984e-05
DM_RNA_b2692	0.0	0.0
DM_RNA_b2695	0.0	0.0
DM_RNA_b1136	0.0	0.0
DM_RNA_b2515	0.0	0.0
DM_RNA_b2923	0.0	0.0
DM_RNA_b2738	0.0	0.0
DM_RNA_b3551	0.0	0.0
DM_RNA_b3636	0.0	0.0
DM_RNA_b3637	0.0	0.0
DM_RNA_b1822	0.0	0.0
DM_RNA_b2028	0.0	0.0
DM_RNA_b2536	0.0	0.0
DM_RNA_b4386	0.0	0.0
DM_RNA_b0186	0.0	0.0
DM_RNA_b4033	0.0	0.0
DM_RNA_b4032	0.0	0.0
DM_RNA_b4034	0.0	0.0
DM_RNA_b0200	0.0	0.0
DM_RNA_b3428	7.594754754322748e-09	7.363973886978817e-09
DM_RNA_b3429	7.222844954091739e-09	7.003365263553046e-09
DM_RNA_b2574	0.0	0.0
DM_RNA_b3287	0.0	0.0
DM_RNA_b3288	1.4462318903700735e-11	1.40239927866761e-11
DM_RNA_b3236	0.0	0.0
DM_RNA_b1198	0.0	0.0
DM_RNA_b0131	0.0	0.0
DM_RNA_b3882	0.0	0.0
DM_RNA_b2284	0.0	0.0
DM_RNA_b2285	0.0	0.0
DM_RNA_b2286	0.0	0.0
DM_RNA_b2288	0.0	0.0
DM_RNA_b2278	0.0	0.0
DM_RNA_b2276	0.0	0.0
DM_RNA_b2282	0.0	0.0
DM_RNA_b2277	0.0	0.0
DM_RNA_b2279	0.0	0.0
DM_RNA_b2280	0.0	0.0
DM_RNA_b2287	0.0	0.0
DM_RNA_b2283	0.0	0.0
DM_RNA_b2281	0.0	0.0
DM_RNA_b0126	0.0	0.0
DM_RNA_b0521	0.0	0.0
DM_RNA_b2296	0.0	0.0
DM_RNA_b3416	0.0	0.0
DM_RNA_b3417	0.0	0.0
DM_RNA_b1232	0.0	0.0
DM_RNA_b2143	0.0	0.0
DM_RNA_b0931	0.0	0.0
DM_RNA_b3169	6.81215185635931e-10	6.606653284601916e-10
DM_RNA_b3168	0.0	0.0
DM_RNA_b2379	0.0	0.0
DM_RNA_b0033	0.0	0.0
DM_RNA_b0032	0.0	0.0
DM_RNA_b0207	0.0	0.0
DM_RNA_b0572	0.0	0.0
DM_RNA_b0573	0.0	0.0
DM_RNA_b0574	0.0	0.0
DM_RNA_b0575	0.0	0.0
DM_RNA_b0115	0.0	0.0
DM_RNA_b0114	0.0	0.0
DM_RNA_b2963	0.0	0.0
DM_RNA_b2964	0.0	0.0
DM_RNA_b2418	0.0	0.0
DM_RNA_b2930	0.0	0.0
DM_RNA_b1216	0.0	0.0
DM_RNA_b0524	0.0	0.0
DM_RNA_b2781	0.0	0.0
DM_RNA_b2045	0.0	0.0
DM_RNA_b1199	0.0	0.0
DM_RNA_b1200	0.0	0.0
DM_RNA_b1819	0.0	0.0
DM_RNA_b1818	0.0	0.0
DM_RNA_b1817	0.0	0.0
DM_RNA_b3384	2.5966012801742466e-07	2.527352861412868e-07
DM_RNA_b3969	0.0	0.0
DM_RNA_b3971	0.0	0.0
DM_RNA_b3968	0.0	0.0
DM_RNA_b3970	0.0	0.0
DM_RNA_b0014	1.5030015653587925e-11	1.3932032278937575e-11
DM_RNA_b0015	0.0	0.0
DM_RNA_b1528	0.0	0.0
DM_RNA_b2935	0.0	0.0
DM_RNA_b0337	0.0	0.0
DM_RNA_b0336	0.0	0.0
DM_RNA_b3545	0.0	0.0
DM_RNA_b2183	0.0	0.0
DM_RNA_b3359	0.0	0.0
DM_RNA_b2048	0.0	0.0
DM_RNA_b2051	0.0	0.0
DM_RNA_b2053	0.0	0.0
DM_RNA_b2052	0.0	0.0
DM_RNA_b2049	0.0	0.0
DM_RNA_b2529	5.0180639073683235e-11	4.7893862037529516e-11
DM_RNA_b2530	0.0	0.0
DM_RNA_b2528	1.4357199417409839e-10	1.3831818799060293e-10
DM_RNA_b2162	0.0	0.0
DM_RNA_b3758	0.0	0.0
DM_RNA_b3757	0.0	0.0
DM_RNA_b3761	0.0	0.0
DM_RNA_b3759	0.0	0.0
DM_RNA_b3760	0.0	0.0
DM_RNA_b3756	0.0	0.0
DM_RNA_b2470	0.0	0.0
DM_RNA_b2512	0.0	0.0
DM_RNA_b0411	0.0	0.0
DM_RNA_b4383	2.3816002480028103e-08	1.573101248861913e-09
DM_RNA_b4384	0.0	0.0
DM_RNA_b4019	0.0	0.0
DM_RNA_b3771	2.72584101615996e-07	2.6561668738635933e-07
DM_RNA_b3772	4.678916728599093e-07	4.555097040756753e-07
DM_RNA_b3770	0.0	0.0
DM_RNA_b0932	0.0	0.0
DM_RNA_b1241	0.0	0.0
DM_RNA_b4134	0.0	0.0
DM_RNA_b3744	0.0	0.0
DM_RNA_b0175	0.0	0.0
DM_RNA_b0133	2.798759183744877e-11	2.7134100845740438e-11
DM_RNA_b0134	0.0	0.0
DM_RNA_b0529	0.0	0.0
DM_RNA_b4356	0.0	0.0
DM_RNA_b1638	0.0	0.0
DM_RNA_b1637	0.0	0.0
DM_RNA_b1249	0.0	0.0
DM_RNA_b0212	0.0	0.0
DM_RNA_b0678	0.0	0.0
DM_RNA_b3542	0.0	0.0
DM_RNA_b3543	0.0	0.0
DM_RNA_b3544	0.0	0.0
DM_RNA_b3541	0.0	0.0
DM_RNA_b3540	0.0	0.0
DM_RNA_b0323	0.0	0.0
DM_RNA_b4071	0.0	0.0
DM_RNA_b4073	0.0	0.0
DM_RNA_b4070	0.0	0.0
DM_RNA_b4072	0.0	0.0
DM_RNA_b4370	0.0	0.0
DM_RNA_b4369	0.0	0.0
DM_RNA_b4368	0.0	0.0
DM_RNA_b0963	0.0	0.0
DM_RNA_b2039	0.0	0.0
DM_RNA_b2038	0.0	0.0
DM_RNA_b2037	0.0	0.0
DM_RNA_b3919	0.0	0.0
DM_RNA_b1442	0.0	0.0
DM_RNA_b1441	0.0	0.0
DM_RNA_b1440	0.0	0.0
DM_RNA_b1443	0.0	0.0
DM_RNA_b3258	0.0	0.0
DM_RNA_b2976	1.438619595928562e-11	1.3949044413427736e-11
DM_RNA_b2975	1.438619595928562e-11	1.3949044413427736e-11
DM_RNA_b4467	0.0	0.0
DM_RNA_b2979	0.0	0.0
DM_RNA_b4468	0.0	0.0
DM_RNA_b2946	0.0	0.0
DM_RNA_b2947	5.5113676885320884e-12	5.290159977750991e-12
DM_RNA_b2765	0.0	0.0
DM_RNA_b3089	0.0	0.0
DM_RNA_b1224	0.0	0.0
DM_RNA_b1226	0.0	0.0
DM_RNA_b1227	0.0	0.0
DM_RNA_b1225	0.0	0.0
DM_RNA_b2185	0.0	0.0
DM_RNA_b1012	0.0	0.0
DM_RNA_b1009	0.0	0.0
DM_RNA_b1006	0.0	0.0
DM_RNA_b1007	0.0	0.0
DM_RNA_b1011	0.0	0.0
DM_RNA_b1010	0.0	0.0
DM_RNA_b1008	0.0	0.0
DM_RNA_b2925	0.0	0.0
DM_RNA_b0019	0.0	0.0
DM_RNA_b0116	0.0	0.0
DM_RNA_b2222	0.0	0.0
DM_RNA_b2224	0.0	0.0
DM_RNA_b2223	0.0	0.0
DM_RNA_b2221	0.0	0.0
DM_RNA_b0204	0.0	0.0
DM_RNA_b0205	1.4039238307481162e-05	1.3628707804925536e-05
DM_RNA_b3493	0.0	0.0
DM_RNA_b4067	0.0	0.0
DM_RNA_b4069	0.0	0.0
DM_RNA_b4208	0.0	0.0
DM_RNA_b3182	0.0	0.0
