TU_id	start	stop	tss	strand	rho_dependent	rnapol	replicon	genes
TU00010_with_AROH_TERMINATOR_from_RpoD_mono	1786342	1787534	1786342	+	False	RpoD_mono	NC_000913.2	b1704
TU0_14254_with_AROH_TERMINATOR_from_RpoD_mono	1786408	1787534	1786408	+	False	RpoD_mono	NC_000913.2	b1704
TU00246_from_RpoD_mono	1790833	1793176		-	True	RpoD_mono	NC_000913.2	b1710,b1711
TU00174_with_IHFA_TERMINATOR_from_RPOS_MONOMER	1793240	1793745	1793745	-	False	RpoS_mono	NC_000913.2	b1712
TU0_6626_with_IHFA_TERMINATOR_from_RpoD_mono	1793240	1797325	1797325	-	False	RpoD_mono	NC_000913.2	b1712,b1713,b1714,b1715
TU0_14257_from_RpoD_mono	1793277	1800757	1800757	-	True	RpoD_mono	NC_000913.2	b1713,b1714,b1715,b1716,b1717,b1718,b1719
TU0_6626_from_RpoD_mono	1793277	1797325	1797325	-	True	RpoD_mono	NC_000913.2	b1713,b1714,b1715
TU0_8855_with_PHEM_T3_from_RpoD_mono	1797185	1797787	1797787	-	False	RpoD_mono	NC_000913.2	b1715,b1716
TU0_8856_with_PHEM_T3_from_RpoD_mono	1797185	1797325	1797325	-	False	RpoD_mono	NC_000913.2	b1715
TU0_14255_with_RPLT_T2_from_RpoD_mono	1797387	1798451	1798451	-	False	RpoD_mono	NC_000913.2	b1716,b1717
TU0_3305_with_RPLT_T2_from_RpoD_mono	1797387	1798842	1798842	-	False	RpoD_mono	NC_000913.2	b1716,b1717,b1718
TU0_6657_with_RPLT_T2_from_RpoD_mono	1797387	1797787	1797787	-	False	RpoD_mono	NC_000913.2	b1716
TU00366_from_RpoD_mono	1798120	1800757	1800757	-	True	RpoD_mono	NC_000913.2	b1719
TU0_3304_from_RpoD_mono	1798120	1799370	1799370	-	True	RpoD_mono	NC_000913.2	b1718
TU0_8181_from_RPOS_MONOMER	1804347	1805323	1804347	+	True	RpoS_mono	NC_000913.2	b1723
TU0_6408_from_RPOS_MONOMER	1804375	1805323	1804375	+	True	RpoS_mono	NC_000913.2	b1723
TU0_13383_from_RpoD_mono	1807350	1808072	1807350	+	True	RpoD_mono	NC_000913.2	b1727
TU0_8261_from_RpoD_mono	1808194	1808825	1808194	+	True	RpoD_mono	NC_000913.2	b1728
TU0_6507_with_TERM0841_from_RPOS_MONOMER	1811838	1814306	1811838	+	False	RpoS_mono	NC_000913.2	b1732
TU00248_from_RpoD_mono	1814410	1819750	1819750	-	True	RpoD_mono	NC_000913.2	b1734,b1735,b1736,b1737,b1738
TU00398_with_TERM63_from_RPOS_MONOMER	1819889	1820307	1820307	-	False	RpoS_mono	NC_000913.2	b1739
TU00398_with_TERM63_from_RpoD_mono	1819889	1820307	1820307	-	False	RpoD_mono	NC_000913.2	b1739
TU0_13386_from_RpoD_mono	1820326	1821309	1820326	+	True	RpoD_mono	NC_000913.2	b1740
TU0_8267_from_RpoD_mono	1821516	1822426	1821516	+	True	RpoD_mono	NC_000913.2	b1741
TU_8381_with_SPY_TERMINATOR_from_RpoD_mono	1823081	1823712	1823712	-	False	RpoD_mono	NC_000913.2	b1743
TU0_1002_from_RpoD_mono	1823979	1830037	1830037	-	True	RpoD_mono	NC_000913.2	b1745,b1746,b1747,b1748
TU0_1003_from_RPON_MONOMER	1823979	1830068	1830068	-	True	RpoN_mono	NC_000913.2	b1745,b1746,b1747,b1748
TU0_1004_from_RPOS_MONOMER	1823979	1830063	1830063	-	True	RpoS_mono	NC_000913.2	b1745,b1746,b1747,b1748
TU542_from_RPOS_MONOMER	1830423	1831258	1830423	+	True	RpoS_mono	NC_000913.2	b1749
TU0_13388_from_RpoD_mono	1831425	1837424		+	True	RpoD_mono	NC_000913.2	b1751,b1752,b1753,b1754,b1755,b1756
TU0_13389_from_RpoD_mono	1837464	1838798	1837464	+	True	RpoD_mono	NC_000913.2	b1757
TU0_8814_from_RpoD_mono	1839514	1839921		+	True	RpoD_mono	NC_000913.2	b1759
TU0_1201_from_RpoD_mono	1840332	1841738	1840332	+	True	RpoD_mono	NC_000913.2	b1761
TU00356_with_TERM0_1143_from_RpoD_mono	1842956	1846724	1846724	-	False	RpoD_mono	NC_000913.2	b1763,b1764,b1765
TU0_14527_with_TERM0_1143_from_RpoD_mono	1842956	1846048	1846048	-	False	RpoD_mono	NC_000913.2	b1763,b1764
TU0_14798_with_TERM0_1144_from_RpoD_mono	1842961	1846053	1846053	-	False	RpoD_mono	NC_000913.2	b1763,b1764
TU00238_from_RpoD_mono	1848884	1850552		+	True	RpoD_mono	NC_000913.2	b1768
TU0_13394_from_RpoD_mono	1853015	1859356		-	True	RpoD_mono	NC_000913.2	b1772,b1773,b1774,b1775,b1776
TU0_13396_from_RpoD_mono	1860040	1860453		-	True	RpoD_mono	NC_000913.2	b1778
TU0_4907_from_RpoD_mono	1860550	1861790	1860550	+	True	RpoD_mono	NC_000913.2	b1779
TU0_4906_from_RpoD_mono	1860621	1861790	1860621	+	True	RpoD_mono	NC_000913.2	b1779
TU0_4904_from_RPOH_MONOMER	1860642	1862758	1860642	+	True	RpoH_mono	NC_000913.2	b1779,b1780
TU0_4905_from_RPOS_MONOMER	1860759	1861790	1860759	+	True	RpoS_mono	NC_000913.2	b1779
TU0_4905_from_RpoD_mono	1860759	1861790	1860759	+	True	RpoD_mono	NC_000913.2	b1779
TU0_13399_from_RpoD_mono	1862806	1863748	1863748	-	True	RpoD_mono	NC_000913.2	b1781
TU0_14632_from_RpoD_mono	1864789	1868262	1864789	+	True	RpoD_mono	NC_000913.2	b1783,b1784
TU0_3621_from_RPON_MONOMER	1864839	1868262	1864839	+	True	RpoN_mono	NC_000913.2	b1783,b1784
TU0_8712_from_RpoD_mono	1872347	1872822	1872347	+	True	RpoD_mono	NC_000913.2	b1789
TU0_13407_from_RpoD_mono	1877427	1878018	1878018	-	True	RpoD_mono	NC_000913.2	b1797
TU0_13410_from_RpoD_mono	1879936	1881021		+	True	RpoD_mono	NC_000913.2	b1800
TU0_13411_from_RpoD_mono	1881212	1883813		+	True	RpoD_mono	NC_000913.2	b1801,b1802
TU0_14354_from_RpoD_mono	1884888	1886085	1886085	-	True	RpoD_mono	NC_000913.2	b1804
TU0_4187_from_RpoD_mono	1886041	1887831	1887831	-	True	RpoD_mono	NC_000913.2	b1805
TU0_13413_from_RpoD_mono	1887975	1889291		-	True	RpoD_mono	NC_000913.2	b1807
TU0_13416_from_RpoD_mono	1892097	1892456		+	True	RpoD_mono	NC_000913.2	b1810
TU0_13417_from_RpoD_mono	1892829	1894772		+	True	RpoD_mono	NC_000913.2	b1812,b1813
TU00223_with_TERM0_1048_from_RPOH_MONOMER	1894833	1896355	1894833	+	False	RpoH_mono	NC_000913.2	b1814
TU00196_from_RpoD_mono	1899957	1902770	1899957	+	True	RpoD_mono	NC_000913.2	b1817,b1818,b1819
TU0_13421_from_RpoD_mono	1904275	1905084		-	True	RpoD_mono	NC_000913.2	b1822
TU0_13422_from_RpoD_mono	1905250	1905641	1905641	-	True	RpoD_mono	NC_000913.2	b1824
TU0_14771_from_RpoD_mono	1905250	1905817	1905817	-	True	RpoD_mono	NC_000913.2	b1824
TU00400_with_TERM62_from_RPOH_MONOMER	1909676	1910642	1910642	-	False	RpoH_mono	NC_000913.2	b1829
TU0_13425_from_RpoD_mono	1910792	1913558		-	True	RpoD_mono	NC_000913.2	b1831
TU0_13427_from_RpoD_mono	1914282	1918167		+	True	RpoD_mono	NC_000913.2	b1834
TU0_13428_from_RpoD_mono	1918247	1919686		+	True	RpoD_mono	NC_000913.2	b1835
#TU0_3463_from_RPOH_MONOMER	1920337	1921409	1921409	-	True	RpoH_mono	NC_000913.2	b4432,b4433
TU0_8508_from_RpoD_mono	1921090	1921338	1921090	+	True	RpoD_mono	NC_000913.2	b4433
TU0_13432_from_RpoD_mono	1921389	1922993		-	True	RpoD_mono	NC_000913.2	b1840,b1841
TU0_13434_from_RpoD_mono	1923464	1924806		+	True	RpoD_mono	NC_000913.2	b1844
TU0_8494_from_RpoD_mono	1928905	1930083		+	True	RpoD_mono	NC_000913.2	b1849
TU00227_with_TERM0461_from_RpoD_mono	1930109	1932737	1932737	-	False	RpoD_mono	NC_000913.2	b1850,b1851
TU25_with_TERM0461_from_RpoD_mono	1930109	1931133	1931133	-	False	RpoD_mono	NC_000913.2	b1850
TU26_with_TERM0461_from_RpoD_mono	1930109	1930823	1930823	-	False	RpoD_mono	NC_000913.2	b1850
TU27_with_TERM0461_from_RpoD_mono	1930109	1930808	1930808	-	False	RpoD_mono	NC_000913.2	b1850
TU00209_from_RpoD_mono	1932863	1934400	1934400	-	True	RpoD_mono	NC_000913.2	b1852
TU0_14633_from_RPOS_MONOMER	1935518	1937115	1935518	+	True	RpoS_mono	NC_000913.2	b1854
TU0_14633_from_RpoD_mono	1935518	1937115	1935518	+	True	RpoD_mono	NC_000913.2	b1854
TU0_13440_from_RPOS_MONOMER	1935568	1937115	1935568	+	True	RpoS_mono	NC_000913.2	b1854
TU0_13440_from_RpoD_mono	1935568	1937115	1935568	+	True	RpoD_mono	NC_000913.2	b1854
TU0_13441_from_RpoD_mono	1937246	1938217		-	True	RpoD_mono	NC_000913.2	b1855
TU0_4642_from_RPOS_MONOMER	1939675	1940685	1940685	-	True	RpoS_mono	NC_000913.2	b1857
TU0_4604_from_RpoD_mono	1940658	1942223	1940658	+	True	RpoD_mono	NC_000913.2	b1858,b1859
TU00353_with_TERM0923_from_RpoD_mono	1942243	1944048	1944048	-	False	RpoD_mono	NC_000913.2	b1860,b1861
TU0_6661_with_TERM0923_from_RpoD_mono	1942243	1944040	1944040	-	False	RpoD_mono	NC_000913.2	b1860,b1861
TU00353_with_TERM0921_from_RpoD_mono	1942297	1944048	1944048	-	False	RpoD_mono	NC_000913.2	b1860,b1861
TU0_6661_with_TERM0921_from_RpoD_mono	1942297	1944040	1944040	-	False	RpoD_mono	NC_000913.2	b1860,b1861
TU0_8245_from_RpoD_mono	1944134	1944877	1944134	+	True	RpoD_mono	NC_000913.2	b1862,b4677
TU0_8244_from_RpoD_mono	1944168	1944877	1944168	+	True	RpoD_mono	NC_000913.2	b1862
TU0_8241_with_TERM01001_from_RpoD_mono	1944839	1946209	1946209	-	False	RpoD_mono	NC_000913.2	b1863,b1864
TU0_8242_with_TERM01001_from_RpoD_mono	1944839	1945463	1945463	-	False	RpoD_mono	NC_000913.2	b1863
TU0_8243_with_TERM01001_from_RpoD_mono	1944839	1946698	1946698	-	False	RpoD_mono	NC_000913.2	b1863,b1864,b1865
TU0_14634_with_TERM0924_from_RpoD_mono	1946686	1948725	1948725	-	False	RpoD_mono	NC_000913.2	b1866
TU0_8084_with_TERM0924_from_RpoD_mono	1946686	1948641	1948641	-	False	RpoD_mono	NC_000913.2	b1866
TU0_13442_from_RpoD_mono	1948856	1950237		+	True	RpoD_mono	NC_000913.2	b1868
TU0_13443_from_RpoD_mono	1950290	1952437		+	True	RpoD_mono	NC_000913.2	b1870,b1871
TU684_from_RpoD_mono	1952602	1956156		-	True	RpoD_mono	NC_000913.2	b1873
TU0_13444_from_RpoD_mono	1958086	1959819		+	True	RpoD_mono	NC_000913.2	b1876
TU_8405_from_RpoD_mono	1960604	1964240	1964240	-	True	RpoD_mono	NC_000913.2	b1879,b1880
TU0_1547_from_EG11355_MONOMER	1964417	1970740	1970740	-	True	FliA_mono	NC_000913.2	b1882,b1883,b1884,b1885,b1886
TU00303_from_EG11355_MONOMER	1970860	1975326	1975326	-	True	FliA_mono	NC_000913.2	b1888,b1889,b1890
TU00136_from_RpoD_mono	1975290	1976419	1976419	-	True	RpoD_mono	NC_000913.2	b1892
TU0_14785_from_RPON_MONOMER	1975290	1976601	1976601	-	True	RpoN_mono	NC_000913.2	b1892
TU0_13446_from_RpoD_mono	1976541	1977250	1977250	-	True	RpoD_mono	NC_000913.2	b1893,b1894
TU00312_with_TERM0_1145_from_RPOS_MONOMER	1978120	1980489	1980489	-	False	RpoS_mono	NC_000913.2	b1896,b1897
TU00391_with_TERM0_1145_from_RPOS_MONOMER	1978120	1979675	1979675	-	False	RpoS_mono	NC_000913.2	b1896
TU0_7722_with_TERM0_1145_from_RPOS_MONOMER	1978120	1980466	1980466	-	False	RpoS_mono	NC_000913.2	b1896,b1897
TU00098_from_RpoD_mono	1980578	1984262	1984262	-	True	RpoD_mono	NC_000913.2	b1900,b1901
TU_8438_from_RPOE_MONOMER	1984799	1985452	1984799	+	True	RpoE_mono	NC_000913.2	b1902
TU0_14282_from_RpoD_mono	1984823	1985452	1984823	+	True	RpoD_mono	NC_000913.2	b1902
TU0_13448_from_RpoD_mono	1985863	1986022		-	True	RpoD_mono	NC_000913.2	b4663
TU_8399_from_RpoD_mono	1986224	1986569	1986224	+	True	RpoD_mono	NC_000913.2	b1904
TU0_13449_from_RpoD_mono	1986706	1987237	1986706	+	True	RpoD_mono	NC_000913.2	b1905
TU0_6631_from_RpoD_mono	1987526	1988916	1987526	+	True	RpoD_mono	NC_000913.2	b1907
TU00088_from_RpoD_mono	1987669	1988916	1987669	+	True	RpoD_mono	NC_000913.2	b1907
TU00512_from_RpoD_mono	1989839	1990204	1990204	-	True	RpoD_mono	NC_000913.2	b1909,b1910,b1911
TU0_13451_from_RpoD_mono	1990293	1990841		-	True	RpoD_mono	NC_000913.2	b1912
TU0_6686_from_RpoD_mono	1990898	1993430	1993430	-	True	RpoD_mono	NC_000913.2	b1914
TU0_8716_from_EG11355_MONOMER	1993741	1994066	1993741	+	True	FliA_mono	NC_000913.2	b1915
TU0_13453_from_RpoD_mono	1995086	1997532	1997532	-	True	RpoD_mono	NC_000913.2	b1918,b1919
TU00415_with_TERM42_from_RpoD_mono	1997565	1999843	1999843	-	False	RpoD_mono	NC_000913.2	b1920,b1921,b1922
TU00471_with_TERM42_from_EG11355_MONOMER	1997565	1999832	1999832	-	False	FliA_mono	NC_000913.2	b1920,b1921,b1922
TU0_14515_with_TERM42_from_RPOS_MONOMER	1997565	1998409		-	False	RpoS_mono	NC_000913.2	b1920
TU00274_with_TERM46_from_RpoD_mono	2001841	2004189	2001841	+	False	RpoD_mono	NC_000913.2	b1924,b1925,b1926
TU0_14278_from_EG11355_MONOMER	2001896	2004102		+	True	FliA_mono	NC_000913.2	b1925,b1926
TU0_7461_with_TERM0761_from_RpoD_mono	2004139	2005698	2004139	+	False	RpoD_mono	NC_000913.2	b1927
TU0_13455_from_RpoD_mono	2006301	2007736		+	True	RpoD_mono	NC_000913.2	b1930
TU_8411_from_RpoD_mono	2011170	2017537	2011170	+	True	RpoD_mono	NC_000913.2	b1938,b1939,b1940,b1941,b1942,b1943
TU00275_from_EG11355_MONOMER	2011229	2017537	2011229	+	True	FliA_mono	NC_000913.2	b1938,b1939,b1940,b1941,b1942,b1943
TU00276_from_RpoD_mono	2017608	2021702	2017608	+	True	RpoD_mono	NC_000913.2	b1944,b1945,b1946,b1947,b1948,b1949,b1950
TU0_1441_from_EG11355_MONOMER	2017619	2021702	2017619	+	True	FliA_mono	NC_000913.2	b1944,b1945,b1946,b1947,b1948,b1949,b1950
TU00486_from_RpoD_mono	2021860	2022615	2021860	+	True	RpoD_mono	NC_000913.2	b1951
TU00257_from_RpoD_mono	2028472	2030341		-	True	RpoD_mono	NC_000913.2	b1961
TU0_13463_from_RpoD_mono	2030408	2031508		-	True	RpoD_mono	NC_000913.2	b1963
TU0_14416_from_RPOS_MONOMER	2033654	2034710	2033654	+	True	RpoS_mono	NC_000913.2	b1967
TU0_13466_from_RpoD_mono	2033804	2034710	2033804	+	True	RpoD_mono	NC_000913.2	b1967
TU0_13467_from_RpoD_mono	2034818	2036847		-	True	RpoD_mono	NC_000913.2	b1969
TU0_13469_from_RpoD_mono	2037502	2039142		+	True	RpoD_mono	NC_000913.2	b1972
TU0_8330_from_RpoD_mono	2039370	2040049	2039370	+	True	RpoD_mono	NC_000913.2	b1973
TU00513_from_RpoD_mono	2041492	2041586	2041586	-	True	RpoD_mono	NC_000913.2	b1975
TU00497_from_RpoD_mono	2042565	2042648	2042565	+	True	RpoD_mono	NC_000913.2	b1977
TU0_13472_from_RpoD_mono	2042935	2050038		+	True	RpoD_mono	NC_000913.2	b1978
TU0_13474_from_RpoD_mono	2051667	2052983		+	True	RpoD_mono	NC_000913.2	b1981
TU0_6422_from_RpoD_mono	2053055	2054539	2053055	+	True	RpoD_mono	NC_000913.2	b1982
TU0_3561_from_RpoD_mono	2056051	2056126		-	True	RpoD_mono	NC_000913.2	b1984
TU00498_from_RpoD_mono	2057869	2057950	2057869	+	True	RpoD_mono	NC_000913.2	b1986
TU00499_from_RpoD_mono	2060276	2060359	2060276	+	True	RpoD_mono	NC_000913.2	b1989
TU00252_from_RpoD_mono	2061412	2063898	2063898	-	True	RpoD_mono	NC_000913.2	b1992,b1993
TU0_8368_from_RpoD_mono	2061412	2063996	2063996	-	True	RpoD_mono	NC_000913.2	b1992,b1993
TU0_13480_from_RpoD_mono	2066976	2068249		-	True	RpoD_mono	NC_000913.2	b1997
TU0_2701_from_RpoD_mono	2069341	2072682	2069341	+	True	RpoD_mono	NC_000913.2	b2000
TU0_14635_from_RpoD_mono	2069498	2072682	2069498	+	True	RpoD_mono	NC_000913.2	b2000
TU0_14636_from_RpoD_mono	2069527	2072682	2069527	+	True	RpoD_mono	NC_000913.2	b2000
TU0_13483_from_RpoD_mono	2072803	2076158		+	True	RpoD_mono	NC_000913.2	b2002,b2003,b2004,b2005,b2006
TU0_13484_from_RpoD_mono	2076599	2076955		+	True	RpoD_mono	NC_000913.2	b4538
TU0_13488_with_TERM0_1097_from_RpoD_mono	2079365	2080571		-	False	RpoD_mono	NC_000913.2	b2010
TU0_6513_from_RpoD_mono	2080752	2082207	2080752	+	True	RpoD_mono	NC_000913.2	b2011
TU0_13489_from_RpoD_mono	2082250	2083576	2083576	-	True	RpoD_mono	NC_000913.2	b2013
TU0_13493_from_RpoD_mono	2087235	2087757	2087757	-	True	RpoD_mono	NC_000913.2	b2017
TU00285_from_RpoD_mono	2087988	2095249	2087988	+	True	RpoD_mono	NC_000913.2	b2018,b2019,b2020,b2021,b2022,b2023,b2024,b2025,b2026
TU0_6650_from_RpoD_mono	2091384	2095249	2091384	+	True	RpoD_mono	NC_000913.2	b2022,b2023,b2024,b2025,b2026
TU0_13494_from_RpoD_mono	2095345	2096325		-	True	RpoD_mono	NC_000913.2	b2027
TU0_13495_from_RpoD_mono	2096471	2097637		-	True	RpoD_mono	NC_000913.2	b2028
TU0_5101_from_RpoD_mono	2097886	2099348	2099348	-	True	RpoD_mono	NC_000913.2	b2029
TU0_14317_from_RpoD_mono	2101415	2104081		-	True	RpoD_mono	NC_000913.2	b2033,b2034
TU0_14315_from_RpoD_mono	2104084	2106353		-	True	RpoD_mono	NC_000913.2	b2036
TU00331_from_RpoD_mono	2106361	2111085		-	True	RpoD_mono	NC_000913.2	b2038,b2039,b2040,b2041
TU0_14523_from_RpoD_mono	2106361	2109043		-	True	RpoD_mono	NC_000913.2	b2038,b2039
TU0_13498_from_RpoD_mono	2112526	2116428		-	True	RpoD_mono	NC_000913.2	b2044,b2045
TU0_13499_from_RpoD_mono	2116704	2130094		-	True	RpoD_mono	NC_000913.2	b2047,b2048,b2049,b2050,b2051,b2052,b2053,b2054,b2055,b2056,b2057
TU00207_from_RpoD_mono	2130091	2135607	2135607	-	True	RpoD_mono	NC_000913.2	b2059,b2060,b2061,b2062
TU0_14452_from_RPOE_MONOMER	2131514	2135217	2135217	-	True	RpoE_mono	NC_000913.2	b2061
TU0_8723_from_RpoD_mono	2135887	2137509	2135887	+	True	RpoD_mono	NC_000913.2	b2063
TU00370_from_RpoD_mono	2139658	2140972		-	True	RpoD_mono	NC_000913.2	b2066
TU0_14492_from_RpoD_mono	2139658	2140239		-	True	RpoD_mono	NC_000913.2	b2065
TU0_13501_from_RpoD_mono	2149735	2151152		-	True	RpoD_mono	NC_000913.2	b2073
TU0_13502_from_RpoD_mono	2151335	2151478	2151335	+	True	RpoD_mono	NC_000913.2	b4667
TU0_13503_from_RpoD_mono	2151670	2151805	2151670	+	True	RpoD_mono	NC_000913.2	b4668
TU0_7881_from_RPOS_MONOMER	2152003	2163022	2152003	+	True	RpoS_mono	NC_000913.2	b2074,b2075,b2076,b2077,b2078,b2079
TU00244_from_RpoD_mono	2160900	2163022		+	True	RpoD_mono	NC_000913.2	b2079
TU0_13507_from_RpoD_mono	2168251	2169422		+	True	RpoD_mono	NC_000913.2	b2088,b2089
TU00169_from_RpoD_mono	2169857	2175256	2175256	-	True	RpoD_mono	NC_000913.2	b2092,b2093,b2094,b2095,b2096
TU0_14638_from_RpoD_mono	2169857	2174454	2174454	-	True	RpoD_mono	NC_000913.2	b2092,b2093,b2094,b2095
TU0_8469_from_RPOS_MONOMER	2175534	2176689	2176689	-	True	RpoS_mono	NC_000913.2	b2097
TU0_13509_from_RpoD_mono	2176803	2180083	2176803	+	True	RpoD_mono	NC_000913.2	b2098,b2099,b2100
TU0_13512_from_RpoD_mono	2181738	2183473	2183473	-	True	RpoD_mono	NC_000913.2	b2103,b2104
TU0_13514_from_RpoD_mono	2183849	2184763	2183849	+	True	RpoD_mono	NC_000913.2	b2106
TU0_13516_from_RpoD_mono	2185402	2190244		-	True	RpoD_mono	NC_000913.2	b2109,b2110,b2111
TU0_13519_from_RpoD_mono	2192291	2194355	2192291	+	True	RpoD_mono	NC_000913.2	b2114
TU0_13523_from_RpoD_mono	2202618	2208966		+	True	RpoD_mono	NC_000913.2	b2120,b2121
TU0_13526_from_RpoD_mono	2210265	2212666		-	True	RpoD_mono	NC_000913.2	b2126
TU0_13527_from_RPOS_MONOMER	2212862	2213619	2212862	+	True	RpoS_mono	NC_000913.2	b2127
TU0_13527_from_RpoD_mono	2212862	2213619	2212862	+	True	RpoD_mono	NC_000913.2	b2127
TU0_14559_from_RPOH_MONOMER	2213767	2217503		-	True	RpoH_mono	NC_000913.2	b2129,b2130,b2131
TU0_5341_from_RPOS_MONOMER	2213767	2217545	2217545	-	True	RpoS_mono	NC_000913.2	b2129,b2130,b2131
TU0_7501_with_TERM0782_from_RpoD_mono	2217682	2220142	2220142	-	False	RpoD_mono	NC_000913.2	b2132
TU0_8787_from_RpoD_mono	2220207	2221922		+	True	RpoD_mono	NC_000913.2	b2133
TU0_13529_from_RpoD_mono	2221960	2222892		-	True	RpoD_mono	NC_000913.2	b2134
TU0_13534_from_RpoD_mono	2227460	2228407		-	True	RpoD_mono	NC_000913.2	b2140
TU0_13535_from_RpoD_mono	2228646	2229736		+	True	RpoD_mono	NC_000913.2	b2142
TU841_from_RpoD_mono	2229841	2230750	2229841	+	True	RpoD_mono	NC_000913.2	b2143
TU0_13537_from_RpoD_mono	2230900	2231861		+	True	RpoD_mono	NC_000913.2	b2145
TU0_13538_from_RpoD_mono	2232011	2234522	2232011	+	True	RpoD_mono	NC_000913.2	b2146,b2147
TU00168_from_RPOS_MONOMER	2234765	2238588	2238588	-	True	RpoS_mono	NC_000913.2	b2149,b2150
TU00168_from_RpoD_mono	2234765	2238588	2238588	-	True	RpoD_mono	NC_000913.2	b2149,b2150
TU0_7901_from_RpoD_mono	2234765	2237413	2237413	-	True	RpoD_mono	NC_000913.2	b2149
TU0_13539_from_RpoD_mono	2239832	2241870	2241870	-	True	RpoD_mono	NC_000913.2	b2153
TU0_8726_from_RpoD_mono	2241932	2242768		+	True	RpoD_mono	NC_000913.2	b2154
TU00014_from_RpoD_mono	2242800	2244964	2244964	-	True	RpoD_mono	NC_000913.2	b2155
TU00015_from_RpoD_mono	2242800	2244951	2244951	-	True	RpoD_mono	NC_000913.2	b2155
TU0_6404_from_RpoD_mono	2245085	2246582	2246582	-	True	RpoD_mono	NC_000913.2	b2156
TU00189_from_RpoD_mono	2248828	2249719	2248828	+	True	RpoD_mono	NC_000913.2	b2159
TU862_from_RpoD_mono	2252267	2253274	2253274	-	True	RpoD_mono	NC_000913.2	b2162
TU861_from_RPOS_MONOMER	2253312	2254036	2253312	+	True	RpoS_mono	NC_000913.2	b2163
TU0_13546_from_RpoD_mono	2255451	2257318		-	True	RpoD_mono	NC_000913.2	b2166
TU00161_from_RpoD_mono	2257741	2261619	2261619	-	True	RpoD_mono	NC_000913.2	b2168,b2169
TU0_14239_from_RpoD_mono	2261885	2263066		+	True	RpoD_mono	NC_000913.2	b2170
TU0_13549_from_RpoD_mono	2265851	2267589		+	True	RpoD_mono	NC_000913.2	b2174
TU0_13550_from_RpoD_mono	2267942	2268567	2267942	+	True	RpoD_mono	NC_000913.2	b2175
TU0_13552_from_RpoD_mono	2270334	2275911	2270334	+	True	RpoD_mono	NC_000913.2	b2177,b2178,b2179,b2180
TU0_13555_from_RpoD_mono	2277810	2278505		-	True	RpoD_mono	NC_000913.2	b2183
TU0_13556_from_RPON_MONOMER	2278644	2280414	2278644	+	True	RpoN_mono	NC_000913.2	b2184
TU0_13557_from_RpoD_mono	2280539	2280823		+	True	RpoD_mono	NC_000913.2	b2185
TU0_13558_from_RpoD_mono	2282151	2284158		+	True	RpoD_mono	NC_000913.2	b2188
TU00494_from_RpoD_mono	2284229	2284309	2284229	+	True	RpoD_mono	NC_000913.2	b2189
TU0_8819_from_RPOH_MONOMER	2288444	2289169	2288444	+	True	RpoH_mono	NC_000913.2	b2193
TU00305_from_RpoD_mono	2289380	2301596	2301596	-	True	RpoD_mono	NC_000913.2	b2195,b2196,b2197,b2198,b2199,b2200,b2201,b2202,b2203,b2204,b2205,b2206,b2207,b2208
TU0_5261_from_RpoD_mono	2289380	2295666		-	True	RpoD_mono	NC_000913.2	b2195,b2196,b2197,b2198,b2199,b2200,b2201
TU363_from_RpoD_mono	2289380	2301599	2301599	-	True	RpoD_mono	NC_000913.2	b2195,b2196,b2197,b2198,b2199,b2200,b2201,b2202,b2203,b2204,b2205,b2206,b2207,b2208
TU0_8484_from_RpoD_mono	2295679	2301717	2301717	-	True	RpoD_mono	NC_000913.2	b2203,b2204,b2205,b2206,b2207,b2208
TU0_13559_from_RpoD_mono	2303130	2304776		-	True	RpoD_mono	NC_000913.2	b2210
TU00072_from_RPOS_MONOMER	2306713	2308449	2308449	-	True	RpoS_mono	NC_000913.2	b2213
TU00072_from_RpoD_mono	2306713	2308449	2308449	-	True	RpoD_mono	NC_000913.2	b2213
TU00049_with_OMPC_TERMINATOR_from_RpoD_mono	2309632	2310852	2310852	-	False	RpoD_mono	NC_000913.2	b2215
TU00476_with_OMPC_TERMINATOR_from_RpoD_mono	2309632	2310886	2310886	-	False	RpoD_mono	NC_000913.2	b2215
TU00477_with_OMPC_TERMINATOR_from_RpoD_mono	2309632	2310909	2310909	-	False	RpoD_mono	NC_000913.2	b2215
TU0_14359_from_RpoD_mono	2311474	2314849	2311474	+	True	RpoD_mono	NC_000913.2	b2216,b2217
TU00327_from_RpoD_mono	2313717	2314849	2313717	+	True	RpoD_mono	NC_000913.2	b2217
TU0_36403_from_RpoD_mono	2313997	2314849	2313997	+	True	RpoD_mono	NC_000913.2	b2217
TU0_13562_from_RpoD_mono	2318065	2321273		+	True	RpoD_mono	NC_000913.2	b2220
TU00114_from_RPON_MONOMER	2321434	2325315	2321434	+	True	RpoN_mono	NC_000913.2	b2221,b2222,b2223,b2224
TU0_13563_from_RpoD_mono	2325389	2334666		-	True	RpoD_mono	NC_000913.2	b2226,b2229,b2230,b4500
TU00126_from_RpoD_mono	2337561	2338311	2337561	+	True	RpoD_mono	NC_000913.2	b2232
TU00047_from_RpoD_mono	2342777	2346536	2342777	+	True	RpoD_mono	NC_000913.2	b2234,b2235
TU00216_from_RpoD_mono	2347957	2350473	2350473	-	True	RpoD_mono	NC_000913.2	b2240
